006201,元大富櫃50,13.18,+0.12,13.18,13.25,13.18,13.20,"127,000","1,676,350",39,13.18,13.22,"15,946,000",13.18,14.49,11.87
735315,VHQ凱基79購01, ---,--- ,---,---,---,0.20,0,0,0,0.20,0.21,"10,000,000",0.21,0.99,0.01
735316,大江凱基79購01, ---,--- ,---,---,---,4.93,0,0,0,5.70,6.20,"10,000,000",5.95,7.10,4.75
735317,大江凱基79購02, ---,--- ,---,---,---,6.14,0,0,0,7.45,7.95,"5,000,000",7.85,9.65,6.05
735318,台半凱基79購01, ---,--- ,---,---,---,0.04,0,0,0,0.10,0.20,"10,000,000",0.12,0.87,0.01
735319,光頡凱基79購01, ---,--- ,---,---,---,3.30,0,0,0,3.20,3.30,"10,000,000",3.30,4.24,2.35
735320,光頡凱基79購02, ---,--- ,---,---,---,1.62,0,0,0,2.06,2.10,"10,000,000",2.10,3.28,0.91
735321,合晶凱基79購01,0.56,+0.11,0.56,0.56,0.56,0.56,"10,000","5,600",1,0.46,0.47,"5,000,000",0.56,1.27,0.01
735322,良維凱基79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.10,"7,840,000",0.02,0.41,0.01
735323,聖暉凱基79購01,0.43,+0.01,0.43,0.43,0.43,0.43,"20,000","8,600",1,0.38,0.39,"5,000,000",0.43,1.68,0.01
735324,聖暉凱基79購02,1.31,+0.13,1.31,1.31,1.31,1.31,"10,000","13,100",1,1.19,1.23,"10,000,000",1.31,2.19,0.43
735325,精材凱基79購01, ---,--- ,---,---,---,0.13,0,0,0,0.02,0.10,"5,000,000",0.10,0.43,0.01
735326,網家凱基79購01, ---,--- ,---,---,---,0.07,0,0,0,0.00,0.01,"10,000,000",0.01,0.82,0.01
735327,昂寶富邦79購01, ---,--- ,---,---,---,0.08,0,0,0,0.01,0.10,"10,000,000",0.08,0.62,0.01
735328,群聯富邦79購01,0.26,+0.02,0.26,0.26,0.26,0.26,"2,000",520,1,0.26,0.32,"10,000,000",0.26,1.09,0.01
735329,環宇富邦7A購01, ---,--- ,---,---,---,0.29,0,0,0,0.01,0.10,"10,000,000",0.10,0.65,0.01
735330,東洋永豐79購01, ---,--- ,---,---,---,0.30,0,0,0,0.00,0.02,"5,000,000",0.02,1.12,0.01
735331,網家永豐79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"10,000,000",0.01,0.52,0.01
735332,譜瑞永豐79購01, ---,--- ,---,---,---,0.35,0,0,0,0.00,0.01,"5,000,000",0.01,0.58,0.01
735333,元太國票79購01, ---,--- ,---,---,---,0.14,0,0,0,0.00,0.01,"10,000,000",0.01,0.43,0.01
735334,台燿國票79購01, ---,--- ,---,---,---,1.52,0,0,0,1.63,1.64,"10,000,000",1.64,2.46,0.82
735335,先豐國票79購01,0.22,+0.03,0.23,0.23,0.22,0.22,"7,000","1,560",2,0.20,0.21,"10,000,000",0.22,0.82,0.01
735336,僑威國票79購01, ---,--- ,---,---,---,0.04,0,0,0,0.02,0.03,"10,000,000",0.03,0.64,0.01
735337,環球晶國票79購01, ---,--- ,---,---,---,1.03,0,0,0,0.07,0.08,"10,000,000",0.08,0.61,0.01
735338,聯亞國票79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.01,"10,000,000",0.01,0.45,0.01
735339,中美晶群益79購04, ---,--- ,---,---,---,1.23,0,0,0,0.72,0.82,"10,000,000",0.82,2.15,0.01
735340,元太群益79購02, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.11,"5,000,000",0.01,0.72,0.01
735341,元太群益79購03, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.00,"5,000,000",0.02,1.44,0.01
735342,台半群益79購02, ---,--- ,---,---,---,0.06,0,0,0,0.10,0.20,"10,000,000",0.13,1.94,0.01
735343,合晶群益79購02, ---,--- ,---,---,---,4.14,0,0,0,0.77,0.87,"10,000,000",0.79,1.59,0.01
735344,昂寶群益79購01,0.01,-0.03 ,0.01,0.01,0.01,0.01,"10,000",100,1,0.01,0.10,"10,000,000",0.01,0.97,0.01
735345,網家群益79購04, ---,--- ,---,---,---,0.06,0,0,0,0.00,0.00,"10,000,000",0.02,2.72,0.01
735346,凡甲元大7A購01, ---,--- ,---,---,---,0.23,0,0,0,0.08,0.10,"10,000,000",0.08,0.45,0.01
735347,大地元大79購01, ---,--- ,---,---,---,0.18,0,0,0,0.00,0.02,"10,000,000",0.02,0.47,0.01
735348,元太元大79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.01,"10,000,000",0.01,0.47,0.01
735349,元太元大79購02, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.02,"10,000,000",0.02,0.55,0.01
735350,同致元大79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"10,000,000",0.01,0.75,0.01
735351,宜特日盛79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.48,0.01
735352,原相日盛79購01, ---,--- ,---,---,---,0.16,0,0,0,0.08,0.09,"10,000,000",0.09,0.86,0.01
735353,閎康日盛79購01, ---,--- ,---,---,---,0.16,0,0,0,0.01,0.02,"5,000,000",0.02,0.56,0.01
735354,群聯日盛79購01, ---,--- ,---,---,---,0.13,0,0,0,0.01,0.02,"10,000,000",0.02,0.98,0.01
735355,精材日盛79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.37,0.01
735356,應華日盛79購01, ---,--- ,---,---,---,0.10,0,0,0,0.01,0.02,"10,000,000",0.02,0.69,0.01
735357,原相統一7A購02,0.28,+0.03,0.28,0.28,0.28,0.28,"22,000","6,160",1,0.27,0.28,"10,000,000",0.28,0.64,0.01
735358,萬潤國泰7B購01, ---,--- ,---,---,---,0.18,0,0,0,0.18,0.19,"6,500,000",0.18,0.86,0.01
735359,原相統一7A購03,0.35,+0.01,0.34,0.35,0.34,0.34,"5,000","1,720",2,0.33,0.35,"10,000,000",0.35,0.68,0.02
735360,光燿科康和79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.10,"10,000,000",0.01,0.35,0.01
735361,大田凱基79購01, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.10,"1,500,000",0.08,0.44,0.01
735362,萬潤凱基79購01, ---,--- ,---,---,---,0.12,0,0,0,0.00,0.10,"5,000,000",0.10,0.96,0.01
735363,IET永豐79購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.01,"10,000,000",0.01,0.27,0.01
735364,大田永豐79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.02,"1,000,000",0.01,0.32,0.01
735365,合晶永豐79購01, ---,--- ,---,---,---,0.14,0,0,0,0.10,0.11,"10,000,000",0.11,0.95,0.01
735366,凡甲國票79購01, ---,--- ,---,---,---,0.16,0,0,0,0.00,0.01,"10,000,000",0.01,0.49,0.01
735367,東洋兆豐79購01, ---,--- ,---,---,---,0.09,0,0,0,0.04,0.05,"5,000,000",0.05,0.97,0.01
735368,精材兆豐7A購01,0.16,+0.05,0.15,0.16,0.15,0.16,"20,000","3,100",2,0.15,0.16,"10,000,000",0.16,0.66,0.01
735369,精華兆豐79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"5,000,000",0.01,0.67,0.01
735370,凱美元富79購02, ---,--- ,---,---,---,0.23,0,0,0,0.18,0.19,"5,000,000",0.19,0.72,0.01
735371,中美晶元大79購02,0.29,-0.04 ,0.29,0.29,0.29,0.29,"100,000","29,000",1,0.29,0.30,"10,000,000",0.29,0.87,0.01
735372,台燿元大79購02, ---,--- ,---,---,---,1.14,0,0,0,1.30,1.37,"10,000,000",1.30,2.48,0.12
735373,凱美元大79購01,0.25,-0.04 ,0.25,0.25,0.25,0.25,"10,000","2,500",1,0.22,0.23,"5,000,000",0.25,0.91,0.01
735374,勝麗元大79購02, ---,--- ,---,---,---,0.06,0,0,0,0.00,0.02,"6,000,000",0.02,0.51,0.01
735375,譜瑞元大79購01, ---,--- ,---,---,---,0.13,0,0,0,0.10,0.11,"10,000,000",0.11,0.64,0.01
735376,譜瑞元大79購02, ---,--- ,---,---,---,0.17,0,0,0,0.01,0.02,"10,000,000",0.02,0.77,0.01
735377,VHQ群益79購03, ---,--- ,---,---,---,0.77,0,0,0,0.13,0.23,"10,000,000",0.22,0.77,0.01
735378,大田群益79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.00,"700,000",0.03,0.75,0.01
735379,萬潤群益7A購01, ---,--- ,---,---,---,0.12,0,0,0,0.08,0.09,"5,137,000",0.09,0.95,0.01
735380,群聯群益7A購02,0.15,+0.05,0.15,0.15,0.15,0.15,"50,000","7,500",1,0.12,0.13,"10,000,000",0.15,3.45,0.01
735381,精材群益79購01, ---,--- ,---,---,---,0.16,0,0,0,0.02,0.12,"10,000,000",0.11,0.86,0.01
735382,精測群益79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,0.60,0.01
735383,穩懋群益79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"5,000,000",0.01,1.65,0.01
735384,昂寶國票79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.01,"10,000,000",0.01,0.47,0.01
735385,聖暉國票79購01, ---,--- ,---,---,---,0.64,0,0,0,0.66,0.67,"10,000,000",0.66,1.48,0.01
735386,光頡永豐79購01,0.54,-0.11 ,0.54,0.54,0.54,0.54,"30,000","16,200",1,0.55,0.59,"5,025,000",0.54,1.10,0.01
735387,良維永豐79購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.01,"10,000,000",0.01,0.45,0.01
735388,昂寶永豐79購02, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.01,"5,000,000",0.01,0.47,0.01
735389,原相永豐79購03, ---,--- ,---,---,---,0.31,0,0,0,0.28,0.29,"10,000,000",0.28,0.63,0.01
735390,岳豐日盛79購01,0.30,+0.06,0.35,0.35,0.30,0.34,"120,000","41,000",3,0.28,0.29,"10,000,000",0.30,0.97,0.01
735391,牧德日盛79購01, ---,--- ,---,---,---,2.33,0,0,0,2.19,2.29,"10,000,000",2.26,3.10,1.42
735392,精測日盛79購01, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.02,"10,000,000",0.02,0.37,0.01
735393,良維中信79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"10,000,000",0.01,0.44,0.01
735394,茂達中信79購01, ---,--- ,---,---,---,0.60,0,0,0,0.67,0.77,"5,000,000",0.76,1.83,0.01
735395,同致群益7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.01,"10,000,000",0.01,0.45,0.01
735396,合晶群益7A購01,0.80,-0.02 ,0.89,0.89,0.78,0.79,"97,000","76,470",6,0.79,0.80,"10,000,000",0.80,2.69,0.01
735397,宜特群益7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.05,"10,000,000",0.05,0.37,0.01
735398,信驊群益79購01, ---,--- ,---,---,---,0.06,0,0,0,0.03,0.13,"5,000,000",0.06,0.88,0.01
735399,精材群益79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,1.11,"10,000,000",0.01,1.21,0.01
735400,大田麥證79購01, ---,--- ,---,---,---,0.06,0,0,0,0.01,0.08,"1,000,000",0.06,0.23,0.01
735401,中光電麥證79購01,0.78,+0.29,0.53,0.78,0.53,0.66,"3,001,000","1,973,820",23,0.78,0.00,"5,000,000",0.78,1.25,0.31
735402,元太麥證7A購01, ---,--- ,---,---,---,0.05,0,0,0,0.05,0.08,"10,000,000",0.05,0.29,0.01
735403,伍豐麥證79購01,0.26,+0.04,0.28,0.28,0.26,0.28,"118,000","32,680",3,0.26,0.27,"5,000,000",0.26,0.50,0.02
735404,智擎麥證7A購01,0.25,-0.02 ,0.25,0.25,0.25,0.25,"37,000","9,250",2,0.25,0.26,"5,000,000",0.25,0.51,0.01
735405,鼎翰麥證79購01, ---,--- ,---,---,---,0.21,0,0,0,0.12,0.13,"5,000,000",0.13,0.47,0.01
735406,環球晶麥證7B購01, ---,--- ,---,---,---,0.51,0,0,0,0.28,0.58,"10,000,000",0.44,0.66,0.22
735407,譜瑞麥證7B購01, ---,--- ,---,---,---,0.15,0,0,0,0.16,0.17,"8,000,000",0.17,0.39,0.01
735408,大田元富79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.00,"1,000,000",0.03,0.51,0.01
735409,伍豐元富79購01, ---,--- ,---,---,---,1.12,0,0,0,1.51,1.61,"5,000,000",1.51,2.97,0.05
735410,同亨元富79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.00,"5,000,000",0.03,1.28,0.01
735411,西柏元富79購01, ---,--- ,---,---,---,0.12,0,0,0,0.00,0.00,"5,000,000",0.10,1.44,0.01
735412,宜特元富79購02, ---,--- ,---,---,---,0.30,0,0,0,0.00,0.00,"10,000,000",0.04,0.45,0.01
735413,宜鼎元富79購01,0.87,+0.06,0.87,0.87,0.87,0.87,"59,000","51,330",1,0.85,0.95,"10,000,000",0.87,1.88,0.01
735414,朋程元富79購01, ---,--- ,---,---,---,0.05,0,0,0,0.05,0.15,"5,000,000",0.06,1.07,0.01
735415,美磊元富79購01, ---,--- ,---,---,---,4.90,0,0,0,2.27,2.37,"2,000,000",2.37,4.15,0.52
735416,勝麗元富79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,0.68,0.01
735417,精材元富79購01, ---,--- ,---,---,---,0.05,0,0,0,0.02,0.12,"5,000,000",0.05,0.55,0.01
735418,網家元富79購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.00,"5,000,000",0.04,0.71,0.01
735419,環宇元富79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.00,"5,000,000",0.02,0.80,0.01
735420,IET元大79購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.00,"5,000,000",0.02,0.33,0.01
735421,台半元大79購02,0.71,0.00 ,0.67,0.71,0.67,0.71,"111,000","78,370",4,0.65,0.68,"10,000,000",0.71,1.46,0.01
735422,勝麗元大7B購01,0.03,-0.01 ,0.03,0.03,0.03,0.03,"20,000",600,1,0.05,0.06,"10,000,000",0.03,0.38,0.01
735423,精材元大79購01, ---,--- ,---,---,---,0.01,0,0,0,0.02,0.03,"5,000,000",0.02,0.77,0.01
735424,大中凱基79購01, ---,--- ,---,---,---,0.42,0,0,0,0.25,0.26,"10,000,000",0.26,0.77,0.01
735425,合晶凱基79購02,1.16,+0.24,1.19,1.19,1.15,1.17,"40,000","46,700",4,1.17,1.20,"5,000,000",1.16,2.11,0.21
735426,富喬凱基79購01, ---,--- ,---,---,---,0.04,0,0,0,0.04,0.10,"5,000,000",0.04,0.63,0.01
735427,元太富邦7A購01, ---,--- ,---,---,---,0.06,0,0,0,0.06,0.10,"5,000,000",0.06,0.77,0.01
735428,穩懋富邦7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.05,"5,000,000",0.01,0.50,0.01
735429,鈊象富邦7A購01, ---,--- ,---,---,---,0.53,0,0,0,0.59,0.62,"10,000,000",0.59,1.41,0.01
735430,環宇兆豐79購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.02,"10,000,000",0.02,0.41,0.01
735431,大江元富79購01, ---,--- ,---,---,---,2.91,0,0,0,2.88,2.98,"10,000,000",2.98,3.86,2.09
735432,聯亞元富79購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.00,"10,000,000",0.04,0.82,0.01
735433,穩懋元富79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"5,000,000",0.01,0.50,0.01
735434,頎邦元富79購03, ---,--- ,---,---,---,0.09,0,0,0,0.07,0.09,"10,000,000",0.08,0.94,0.01
735435,中天永豐79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.03,"5,000,000",0.01,0.43,0.01
735436,台星科永豐79購01, ---,--- ,---,---,---,0.07,0,0,0,0.11,0.12,"5,000,000",0.11,0.72,0.01
735437,西柏永豐79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.05,"5,000,000",0.02,0.41,0.01
735438,信驊永豐79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.02,"5,000,000",0.01,0.56,0.01
735439,茂達永豐79購01, ---,--- ,---,---,---,0.33,0,0,0,0.29,0.30,"10,000,000",0.30,1.15,0.01
735440,健信永豐79購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.05,"5,000,000",0.01,0.26,0.01
735441,凱美永豐79購01, ---,--- ,---,---,---,0.12,0,0,0,0.07,0.08,"5,000,000",0.08,0.54,0.01
735442,精材永豐79購02, ---,--- ,---,---,---,0.44,0,0,0,0.00,0.01,"5,000,000",0.01,0.44,0.01
735443,精測永豐79購01, ---,--- ,---,---,---,0.04,0,0,0,0.01,0.03,"10,000,000",0.03,0.56,0.01
735444,聯合永豐79購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.01,"5,000,000",0.01,0.54,0.01
735445,信昌電國票79購01,7.50,+0.35,7.50,7.50,7.50,7.50,"5,000","37,500",1,7.20,7.25,"10,000,000",7.50,8.80,6.15
735446,大中群益7A購02,0.59,+0.01,0.61,0.61,0.59,0.61,"348,000","210,780",4,0.59,0.60,"10,000,000",0.59,1.01,0.17
735447,中美晶群益7A購05, ---,--- ,---,---,---,0.46,0,0,0,0.27,0.28,"10,000,000",0.28,1.34,0.01
735448,合晶群益79購03, ---,--- ,---,---,---,1.29,0,0,0,0.60,0.70,"10,000,000",0.61,0.95,0.27
735449,泰博康和79購01, ---,--- ,---,---,---,4.39,0,0,0,4.72,0.00,"5,000,000",4.92,6.15,3.66
735450,智擎康和79購01, ---,--- ,---,---,---,0.43,0,0,0,0.13,0.15,"5,000,000",0.15,0.74,0.01
735451,濱川康和79購01, ---,--- ,---,---,---,0.13,0,0,0,0.00,0.10,"10,000,000",0.09,0.42,0.01
735452,宜特凱基79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.10,"10,000,000",0.02,0.36,0.01
735453,恒耀凱基79購01, ---,--- ,---,---,---,0.10,0,0,0,0.09,0.13,"5,000,000",0.10,0.58,0.01
735454,群聯富邦79購02, ---,--- ,---,---,---,0.13,0,0,0,0.02,0.10,"10,000,000",0.10,1.47,0.01
735455,萬潤統一79購01,0.01,-0.09 ,0.01,0.01,0.01,0.01,"2,000",20,1,0.01,0.10,"10,000,000",0.01,0.44,0.01
735456,環宇統一7B購01,0.10,0.00 ,0.10,0.10,0.10,0.10,"1,000",100,1,0.03,0.10,"10,000,000",0.10,0.38,0.01
735457,環球晶統一7A購02,0.29,-0.03 ,0.33,0.33,0.29,0.30,"165,000","50,250",5,0.28,0.29,"10,000,000",0.29,0.86,0.01
735458,大江元大79購01, ---,--- ,---,---,---,6.50,0,0,0,6.35,6.45,"10,000,000",6.45,8.25,4.62
735459,元太元大79購04, ---,--- ,---,---,---,0.02,0,0,0,0.03,0.04,"10,000,000",0.03,0.45,0.01
735460,茂達元大79購01, ---,--- ,---,---,---,1.75,0,0,0,1.70,1.74,"10,000,000",1.74,2.88,0.59
735461,富喬元大7B購01, ---,--- ,---,---,---,0.30,0,0,0,0.29,0.30,"10,000,000",0.30,0.64,0.01
735462,中光電國票79購01,1.71,+0.75,1.68,1.71,1.61,1.67,"132,000","219,860",7,1.71,0.00,"10,000,000",1.71,2.54,0.88
735463,世界國票79購01,1.42,+0.44,1.42,1.42,1.42,1.42,"10,000","14,200",1,1.40,1.41,"10,000,000",1.42,2.45,0.39
735464,台半國票79購01, ---,--- ,---,---,---,0.41,0,0,0,0.09,0.10,"10,000,000",0.10,0.61,0.01
735465,立敦國票79購01,0.47,+0.06,0.47,0.47,0.47,0.47,"1,000",470,1,0.34,0.35,"10,000,000",0.47,0.95,0.01
735466,應華國票79購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.02,"10,000,000",0.02,0.40,0.01
735467,大江永豐79購01,1.44,-0.15 ,1.53,1.55,1.44,1.50,"134,000","200,370",15,1.42,1.44,"10,000,000",1.44,2.68,0.18
735468,台半永豐79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"10,000,000",0.01,0.63,0.01
735469,宇隆永豐79購01, ---,--- ,---,---,---,0.20,0,0,0,0.03,0.04,"5,000,000",0.04,0.48,0.01
735470,邦特永豐79購02, ---,--- ,---,---,---,0.15,0,0,0,0.06,0.07,"10,000,000",0.07,0.93,0.01
735471,直得永豐79購01, ---,--- ,---,---,---,0.20,0,0,0,0.08,0.09,"5,075,000",0.09,0.69,0.01
735472,金可永豐79購01,0.01,-0.01 ,0.01,0.01,0.01,0.01,"31,000",310,1,0.01,0.02,"10,000,000",0.01,0.83,0.01
735473,健亞永豐79購01, ---,--- ,---,---,---,0.12,0,0,0,0.00,0.02,"5,000,000",0.02,0.43,0.01
735474,晶焱永豐79購01,0.17,-0.02 ,0.17,0.17,0.17,0.17,"5,000",850,1,0.17,0.18,"10,000,000",0.17,1.33,0.01
735475,譜瑞永豐79購02, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.01,"5,000,000",0.01,0.54,0.01
735476,環球晶日盛79購01, ---,--- ,---,---,---,0.04,0,0,0,0.02,0.03,"12,500,000",0.03,0.79,0.01
735477,合晶元富79購01, ---,--- ,---,---,---,2.75,0,0,0,0.23,0.33,"5,000,000",0.26,0.88,0.01
735478,精測元富79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.00,"10,000,000",0.02,0.49,0.01
735479,元太群益79購04, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,0.72,0.01
735480,台半群益79購03, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.11,"10,000,000",0.01,1.52,0.01
735481,宇隆群益79購01, ---,--- ,---,---,---,0.39,0,0,0,0.30,0.40,"5,000,000",0.34,1.44,0.01
735482,直得群益7A購02,0.60,+0.07,0.55,0.60,0.55,0.55,"529,000","293,270",7,0.53,0.54,"10,000,000",0.60,2.01,0.01
735483,信驊群益79購02, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.11,"5,000,000",0.03,0.85,0.01
735484,原相群益7A購01,0.33,+0.02,0.34,0.34,0.32,0.34,"140,000","47,300",14,0.33,0.00,"10,000,000",0.33,1.09,0.01
735485,碩禾群益79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.02,"10,000,000",0.02,0.25,0.01
735486,元太兆豐79購01, ---,--- ,---,---,---,0.17,0,0,0,0.01,0.02,"5,000,000",0.02,0.55,0.01
735487,萬潤兆豐7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.07,0.08,"10,000,000",0.07,0.56,0.01
735488,穩懋兆豐79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"5,000,000",0.01,0.50,0.01
735489,西柏康和79購01, ---,--- ,---,---,---,0.17,0,0,0,0.00,0.10,"5,000,000",0.10,0.50,0.01
735490,長華科康和79購01, ---,--- ,---,---,---,0.22,0,0,0,0.01,0.10,"5,000,000",0.10,0.54,0.01
735491,大江凱基79購03, ---,--- ,---,---,---,4.57,0,0,0,6.25,6.75,"10,000,000",6.65,8.45,4.82
735492,智擎凱基79購01, ---,--- ,---,---,---,0.16,0,0,0,0.05,0.10,"10,000,000",0.10,0.89,0.01
735493,應華凱基79購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.10,"5,000,000",0.02,0.55,0.01
735494,台半富邦79購01, ---,--- ,---,---,---,0.29,0,0,0,0.02,0.10,"10,000,000",0.10,0.55,0.01
735495,原相富邦7A購01,0.34,+0.02,0.33,0.34,0.33,0.34,"200,000","67,000",2,0.34,0.36,"10,000,000",0.34,0.99,0.01
735496,穩懋富邦7A購02, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.10,"5,000,000",0.01,0.66,0.01
735497,譜瑞富邦79購02, ---,--- ,---,---,---,0.04,0,0,0,0.01,0.10,"5,000,000",0.05,0.71,0.01
735498,力旺元大79購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.02,"10,000,000",0.02,0.62,0.01
735499,中光電元大79購02,1.50,+0.76,1.18,1.50,1.18,1.42,"17,000","24,180",6,1.49,0.00,"10,000,000",1.50,2.68,0.32
735500,宜鼎元大79購01,0.80,+0.11,0.73,0.80,0.73,0.80,"136,000","108,450",3,0.78,0.80,"10,000,000",0.80,2.35,0.01
735501,昂寶元大79購02, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.02,"10,000,000",0.02,0.46,0.01
735502,信驊元大79購01, ---,--- ,---,---,---,0.15,0,0,0,0.00,0.02,"10,000,000",0.02,0.71,0.01
735503,僑威元大79購01, ---,--- ,---,---,---,0.04,0,0,0,0.03,0.04,"10,000,000",0.04,1.10,0.01
735504,合晶永豐79購02, ---,--- ,---,---,---,0.23,0,0,0,0.12,0.13,"5,000,000",0.13,0.56,0.01
735505,新普永豐79購01,0.34,+0.04,0.35,0.35,0.34,0.34,"138,000","47,420",2,0.34,0.35,"5,000,000",0.34,1.37,0.01
735506,環球晶永豐79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"10,000,000",0.01,0.84,0.01
735507,大江群益79購01, ---,--- ,---,---,---,2.99,0,0,0,3.71,3.81,"10,000,000",3.81,5.30,2.29
735508,元太群益7A購01, ---,--- ,---,---,---,0.11,0,0,0,0.01,0.02,"5,000,000",0.02,1.26,0.01
735509,台半群益79購04, ---,--- ,---,---,---,0.19,0,0,0,0.26,0.35,"10,000,000",0.28,0.88,0.01
735510,宇隆群益79購02, ---,--- ,---,---,---,0.31,0,0,0,0.07,0.17,"5,000,000",0.09,1.19,0.01
735511,美琪瑪群益7A購01, ---,--- ,---,---,---,0.20,0,0,0,0.05,0.06,"5,065,000",0.06,0.43,0.01
735512,原相群益79購02, ---,--- ,---,---,---,0.11,0,0,0,0.04,0.14,"10,000,000",0.09,1.57,0.01
735513,大江凱基79購04, ---,--- ,---,---,---,6.30,0,0,0,6.25,6.75,"10,000,000",6.55,8.90,4.14
735514,台半凱基79購02,0.02,-0.03 ,0.02,0.02,0.02,0.02,"5,000",100,1,0.02,0.12,"10,000,000",0.02,0.77,0.01
735515,金山電日盛79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.61,0.01
735516,大江統一79購02, ---,--- ,---,---,---,1.46,0,0,0,1.78,1.88,"10,000,000",1.88,2.60,1.15
735517,台半統一79購01, ---,--- ,---,---,---,0.25,0,0,0,0.02,0.10,"10,000,000",0.10,0.51,0.01
735518,合晶統一7A購01,0.45,+0.01,0.48,0.48,0.44,0.45,"98,000","43,900",4,0.44,0.45,"10,000,000",0.45,0.84,0.06
735519,智擎統一79購02,0.11,-0.02 ,0.11,0.11,0.11,0.11,"50,000","5,500",1,0.11,0.12,"16,000,000",0.11,0.57,0.01
735520,新普統一7A購01, ---,--- ,---,---,---,1.11,0,0,0,1.19,1.23,"15,000,000",1.19,1.79,0.59
735521,精材統一7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.04,0.10,"10,000,000",0.04,0.31,0.01
735522,富喬富邦7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.07,0.10,"10,000,000",0.10,0.31,0.01
735523,信昌電元富79購01, ---,--- ,---,---,---,10.20,0,0,0,7.05,7.15,"10,000,000",7.05,8.45,5.60
735524,美琪瑪元富7C購01, ---,--- ,---,---,---,0.45,0,0,0,0.28,0.29,"5,000,000",0.29,0.70,0.01
735525,精華元富79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,0.53,0.01
735526,三貝德元大79購02, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.00,"7,000,000",0.03,0.97,0.01
735527,群聯元大79購02, ---,--- ,---,---,---,0.15,0,0,0,0.03,0.04,"10,000,000",0.03,1.27,0.01
