006201,元大富櫃50,12.27,-0.07 ,12.34,12.34,12.25,12.27,"120,000","1,472,730",29,12.25,12.27,"16,446,000",12.27,13.49,11.05
737496,精華元大7C購01,0.42,-0.02 ,0.42,0.42,0.42,0.42,"100,000","42,000",1,0.44,0.45,"10,000,000",0.42,0.91,0.01
737497,合晶永豐7C購06,0.06,+0.01,0.06,0.06,0.06,0.06,"1,000",60,1,0.05,0.06,"10,000,000",0.06,0.61,0.01
737498,旺矽永豐7C購01,0.30,-0.01 ,0.32,0.32,0.30,0.30,"237,000","71,500",3,0.29,0.30,"5,000,000",0.30,0.80,0.01
737499,牧德永豐7C購03,0.24,-0.07 ,0.25,0.25,0.24,0.24,"30,000","7,300",2,0.23,0.24,"10,000,000",0.24,0.69,0.01
737500,宣德永豐7C購01,0.39,0.00 ,0.39,0.39,0.39,0.39,"2,000",780,1,0.37,0.38,"5,000,000",0.39,0.61,0.17
737501,凱美永豐7C購03, ---,--- ,---,---,---,0.33,0,0,0,0.10,0.11,"10,000,000",0.11,0.40,0.01
737502,晶焱永豐7C購01, ---,--- ,---,---,---,0.40,0,0,0,0.36,0.37,"10,000,000",0.36,0.67,0.04
737503,僑威永豐7C購01, ---,--- ,---,---,---,0.23,0,0,0,0.12,0.13,"5,000,000",0.13,0.51,0.01
737504,碩禾永豐7C購02, ---,--- ,---,---,---,0.33,0,0,0,0.14,0.15,"10,000,000",0.15,0.62,0.01
737505,環球晶永豐7C購03, ---,--- ,---,---,---,0.06,0,0,0,0.04,0.07,"10,000,000",0.06,0.42,0.01
737506,合晶第一7C購02, ---,--- ,---,---,---,0.35,0,0,0,0.04,0.10,"10,000,000",0.10,0.35,0.01
737507,原相中信7C購01,0.61,-0.01 ,0.63,0.63,0.61,0.61,"184,000","112,640",2,0.59,0.61,"10,000,000",0.61,1.20,0.02
737508,中美晶群益7C購06, ---,--- ,---,---,---,0.03,0,0,0,0.03,0.04,"5,000,000",0.03,0.48,0.01
737509,位速群益7C購02, ---,--- ,---,---,---,0.27,0,0,0,0.11,0.12,"5,000,000",0.12,0.53,0.01
737510,牧德群益7C購05,0.50,-0.16 ,0.59,0.59,0.49,0.54,"341,000","183,990",9,0.50,0.51,"10,000,000",0.50,1.18,0.01
737511,聖暉群益7C購02,1.50,-0.09 ,1.50,1.50,1.49,1.50,"126,000","188,620",4,1.47,1.49,"5,000,000",1.50,2.56,0.44
737512,同致統一82購01,0.33,-0.02 ,0.33,0.33,0.33,0.33,"498,000","164,340",4,0.34,0.37,"10,000,000",0.33,0.67,0.01
737513,合晶統一84購01,0.25,+0.05,0.25,0.25,0.25,0.25,"2,000",500,1,0.26,0.27,"10,000,000",0.25,0.50,0.01
737514,牧德統一82購02,0.28,-0.09 ,0.33,0.33,0.28,0.33,"249,000","81,070",3,0.28,0.29,"10,000,000",0.28,0.50,0.06
737515,金居統一82購01, ---,--- ,---,---,---,0.33,0,0,0,0.25,0.26,"10,000,000",0.26,0.69,0.01
737516,威剛統一84購01, ---,--- ,---,---,---,0.31,0,0,0,0.34,0.35,"10,000,000",0.34,0.67,0.01
737517,凱美統一82購01, ---,--- ,---,---,---,0.27,0,0,0,0.17,0.18,"10,000,000",0.18,0.33,0.02
737518,聖暉統一83購01,0.77,-0.03 ,0.77,0.77,0.77,0.77,"50,000","38,500",2,0.75,0.76,"10,000,000",0.77,1.09,0.45
737519,合晶凱基7C購02, ---,--- ,---,---,---,0.35,0,0,0,0.06,0.10,"10,000,000",0.10,0.44,0.01
737520,合晶富邦7C購02, ---,--- ,---,---,---,0.11,0,0,0,0.14,0.15,"10,000,000",0.14,0.35,0.01
737521,位速富邦7C購01, ---,--- ,---,---,---,0.11,0,0,0,0.09,0.10,"10,000,000",0.10,0.28,0.01
737522,VHQ元大7C購02,0.52,0.00 ,0.51,0.52,0.51,0.51,"20,000","10,250",3,0.52,0.53,"10,000,000",0.52,1.03,0.01
737523,同致元大7C購01, ---,--- ,---,---,---,0.19,0,0,0,0.13,0.14,"10,000,000",0.13,0.59,0.01
737524,牧德元大7C購05,0.25,-0.11 ,0.32,0.32,0.25,0.27,"233,000","63,930",9,0.26,0.27,"10,000,000",0.25,0.82,0.01
737525,原相元大7C購03, ---,--- ,---,---,---,0.42,0,0,0,0.42,0.43,"10,000,000",0.43,1.08,0.01
737526,萬潤元大7C購01, ---,--- ,---,---,---,0.24,0,0,0,0.31,0.33,"10,000,000",0.33,1.00,0.01
737527,環球晶元大7C購06,0.07,+0.01,0.07,0.07,0.07,0.07,"400,000","28,000",40,0.05,0.06,"10,000,000",0.07,0.37,0.01
737528,合晶元富7C購01, ---,--- ,---,---,---,0.26,0,0,0,0.14,0.15,"10,000,000",0.14,0.56,0.01
737529,合晶兆豐7C購01, ---,--- ,---,---,---,0.29,0,0,0,0.08,0.09,"10,000,000",0.08,0.42,0.01
737530,合晶玉山84購01,0.18,+0.01,0.19,0.19,0.18,0.19,"70,000","13,100",2,0.18,0.19,"10,000,000",0.18,0.39,0.01
737531,原相玉山81購01,0.43,-0.01 ,0.43,0.43,0.43,0.43,"6,000","2,580",1,0.43,0.44,"10,000,000",0.43,0.82,0.04
737532,美琪瑪國泰7C購02, ---,--- ,---,---,---,0.10,0,0,0,0.14,0.15,"5,000,000",0.14,0.45,0.01
737533,伍豐第一7C購01, ---,--- ,---,---,---,0.45,0,0,0,0.21,0.22,"5,000,000",0.22,0.92,0.01
737534,同致中信7C購03, ---,--- ,---,---,---,0.21,0,0,0,0.25,0.26,"10,000,000",0.25,0.75,0.01
737535,合晶國票7C購01, ---,--- ,---,---,---,0.61,0,0,0,0.08,0.09,"10,000,000",0.08,0.50,0.01
737536,譜瑞國票7C購01, ---,--- ,---,---,---,0.79,0,0,0,0.66,0.68,"5,000,000",0.68,1.62,0.01
737537,力麒永豐7C購01,0.32,-0.01 ,0.32,0.32,0.32,0.32,"150,000","48,000",1,0.31,0.32,"5,000,000",0.32,0.60,0.03
737538,世界永豐7C購01,0.35,+0.01,0.34,0.35,0.34,0.35,"6,000","2,080",2,0.34,0.35,"5,000,000",0.35,1.04,0.01
737539,光燿科永豐7C購03, ---,--- ,---,---,---,0.23,0,0,0,0.11,0.12,"5,000,000",0.11,0.40,0.01
737540,合晶永豐7C購07, ---,--- ,---,---,---,0.37,0,0,0,0.07,0.08,"10,000,000",0.07,0.49,0.01
737541,均豪永豐7C購01, ---,--- ,---,---,---,0.27,0,0,0,0.26,0.27,"5,000,000",0.26,0.85,0.01
737542,智冠永豐7C購01,0.32,+0.02,0.32,0.32,0.32,0.32,"167,000","53,440",1,0.32,0.33,"5,000,000",0.32,0.75,0.01
737543,恒耀永豐7C購01, ---,--- ,---,---,---,0.35,0,0,0,0.22,0.23,"5,000,000",0.22,0.50,0.01
737544,僑威群益7C購01, ---,--- ,---,---,---,0.40,0,0,0,0.38,0.39,"5,000,000",0.39,1.53,0.01
737545,譜瑞台新7C購01,0.26,+0.02,0.26,0.26,0.26,0.26,"10,000","2,600",1,0.24,0.25,"5,000,000",0.26,0.71,0.01
737546,直得統一82購01,0.35,0.00 ,0.35,0.35,0.35,0.35,"468,000","163,800",2,0.34,0.35,"10,000,000",0.35,0.62,0.08
737547,凱美統一83購01, ---,--- ,---,---,---,0.23,0,0,0,0.21,0.22,"10,000,000",0.22,0.36,0.08
737548,台半兆豐7C購01, ---,--- ,---,---,---,0.29,0,0,0,0.20,0.21,"5,000,000",0.21,0.63,0.01
737549,原相兆豐7C購01, ---,--- ,---,---,---,0.62,0,0,0,0.61,0.62,"10,000,000",0.62,1.16,0.08
737550,群聯兆豐7C購01,0.49,-0.01 ,0.47,0.49,0.47,0.48,"580,000","277,770",5,0.50,0.51,"5,000,000",0.49,1.25,0.01
737551,立敦康和7C購02, ---,--- ,---,---,---,0.47,0,0,0,0.06,0.10,"10,000,000",0.10,0.34,0.01
737552,合晶凱基7C購03, ---,--- ,---,---,---,0.14,0,0,0,0.09,0.10,"10,000,000",0.10,0.52,0.01
737553,世界日盛7C購01,0.75,0.00 ,0.76,0.77,0.75,0.76,"196,000","148,940",6,0.75,0.76,"15,000,000",0.75,1.44,0.06
737554,台燿元富83購01,1.34,+0.05,1.20,1.34,1.20,1.26,"642,000","807,470",23,1.31,1.32,"5,000,000",1.34,2.09,0.57
737555,同致元富7C購01,0.16,+0.01,0.16,0.16,0.16,0.16,"4,000",640,1,0.01,0.00,"5,000,000",0.16,0.66,0.01
737556,合晶元富7C購02, ---,--- ,---,---,---,0.06,0,0,0,0.07,0.08,"10,000,000",0.07,0.49,0.01
737557,凱美元富7C購01, ---,--- ,---,---,---,0.24,0,0,0,0.17,0.18,"10,000,000",0.18,0.60,0.01
737558,VHQ元大7C購03,0.99,+0.01,0.93,0.99,0.93,0.97,"336,000","327,280",9,0.98,0.99,"10,000,000",0.99,1.50,0.48
737559,合晶元大7C購06, ---,--- ,---,---,---,0.08,0,0,0,0.10,0.11,"10,000,000",0.10,0.41,0.01
737560,宇峻元大7C購01,0.38,-0.01 ,0.42,0.43,0.38,0.42,"1,024,000","428,080",6,0.40,0.41,"10,000,000",0.38,0.91,0.01
737561,均豪元大7C購02,0.50,+0.04,0.49,0.50,0.49,0.50,"2,000",990,2,0.47,0.48,"10,000,000",0.50,1.06,0.01
737562,旺矽元大7C購01,0.63,-0.03 ,0.69,0.69,0.63,0.65,"319,000","207,690",6,0.63,0.64,"10,000,000",0.63,1.21,0.05
737563,昇達科元大7C購01,0.46,0.00 ,0.46,0.46,0.46,0.46,"4,000","1,840",1,0.55,0.66,"10,000,000",0.46,1.01,0.01
737564,僑威元大7C購01,0.41,-0.02 ,0.41,0.41,0.41,0.41,"10,000","4,100",1,0.42,0.44,"10,000,000",0.41,0.86,0.01
737565,廣明元大7C購01, ---,--- ,---,---,---,0.55,0,0,0,0.37,0.39,"10,000,000",0.39,0.89,0.01
737566,晟德元大7C購01,0.97,+0.03,0.95,0.97,0.95,0.97,"11,000","10,650",2,0.94,0.95,"10,000,000",0.97,1.78,0.16
737567,台燿中信7C購01,1.12,+0.04,1.01,1.12,1.01,1.07,"110,000","118,100",3,1.10,1.13,"5,000,000",1.12,1.98,0.25
737568,茂達群益7C購02,0.51,0.00 ,0.50,0.51,0.50,0.51,"51,000","25,910",4,0.51,0.52,"10,000,000",0.51,1.07,0.01
737569,精華凱基7C購02,0.43,0.00 ,0.42,0.43,0.42,0.42,"309,000","129,880",2,0.43,0.44,"5,000,000",0.43,0.86,0.01
737570,晟德富邦7C購01,1.09,+0.02,1.04,1.09,1.04,1.08,"109,000","117,360",6,1.08,1.09,"5,000,000",1.09,1.57,0.61
737571,台燿永豐7C購02, ---,--- ,---,---,---,0.30,0,0,0,0.38,0.39,"5,000,000",0.38,0.74,0.01
737572,伍豐永豐7C購02,0.07,-0.01 ,0.07,0.07,0.07,0.07,"30,000","2,100",1,0.07,0.08,"5,000,000",0.07,0.40,0.01
737573,合晶永豐7C購08, ---,--- ,---,---,---,0.30,0,0,0,0.15,0.16,"10,000,000",0.15,0.44,0.01
737574,盛弘永豐7C購01, ---,--- ,---,---,---,0.28,0,0,0,0.26,0.27,"5,000,000",0.27,0.60,0.01
737575,金居第一7C購01, ---,--- ,---,---,---,0.53,0,0,0,0.13,0.14,"10,000,000",0.14,0.59,0.01
737576,碩禾第一7C購01, ---,--- ,---,---,---,0.26,0,0,0,0.07,0.10,"10,000,000",0.10,0.45,0.01
737577,合晶國票7C購02, ---,--- ,---,---,---,0.49,0,0,0,0.14,0.15,"10,000,000",0.14,0.56,0.01
737578,世界台新7C購02,0.42,+0.01,0.42,0.44,0.42,0.42,"95,000","40,200",7,0.41,0.42,"5,000,000",0.42,0.93,0.01
737579,伍豐台新7C購02,0.11,0.00 ,0.11,0.11,0.11,0.11,"149,000","16,390",1,0.10,0.11,"5,000,000",0.11,0.43,0.01
737580,合晶統一82購03, ---,--- ,---,---,---,0.11,0,0,0,0.18,0.19,"10,000,000",0.18,0.47,0.01
737581,牧德兆豐81購01,0.45,-0.13 ,0.56,0.56,0.45,0.50,"352,000","174,990",4,0.47,0.48,"10,000,000",0.45,0.90,0.01
737582,精華國泰7C購01,0.41,-0.01 ,0.41,0.41,0.41,0.41,"200,000","82,000",1,0.43,0.44,"5,000,000",0.41,0.90,0.01
737583,凡甲元富7C購01, ---,--- ,---,---,---,0.56,0,0,0,0.35,0.36,"10,000,000",0.35,0.92,0.01
737584,伍豐元富7C購01, ---,--- ,---,---,---,0.51,0,0,0,0.13,0.14,"10,000,000",0.14,0.58,0.01
737585,伍豐元富7C購02, ---,--- ,---,---,---,0.46,0,0,0,0.10,0.11,"10,000,000",0.11,0.55,0.01
737586,宜特元富7C購01,0.20,+0.01,0.18,0.20,0.18,0.19,"1,500,000","280,020",6,0.20,0.21,"10,000,000",0.20,0.48,0.01
737587,信驊元富7C購01, ---,--- ,---,---,---,0.14,0,0,0,0.12,0.13,"5,000,000",0.13,0.48,0.01
737588,群聯元富7C購01,1.28,+0.04,1.25,1.28,1.21,1.25,"232,000","290,630",11,1.27,1.28,"10,000,000",1.28,3.84,0.01
737589,網家元富7C購01,0.60,-0.02 ,0.60,0.60,0.60,0.60,"20,000","12,000",1,0.60,0.61,"5,000,000",0.60,1.16,0.04
737590,恒耀元富7C購01, ---,--- ,---,---,---,0.22,0,0,0,0.28,0.29,"5,000,000",0.28,0.63,0.01
737591,合晶元大7C購07, ---,--- ,---,---,---,0.07,0,0,0,0.12,0.13,"10,000,000",0.12,0.41,0.01
737592,金可元大7C購02,0.34,-0.04 ,0.34,0.34,0.34,0.34,"1,000",340,1,0.34,0.35,"10,000,000",0.34,0.78,0.01
737593,原相元大7C購04,0.67,-0.02 ,0.68,0.68,0.67,0.68,"30,000","20,250",2,0.67,0.68,"10,000,000",0.67,1.14,0.20
737594,精測元大7C購02,0.05,-0.01 ,0.05,0.05,0.05,0.05,"18,000",900,1,0.04,0.05,"10,000,000",0.05,0.44,0.01
737595,千如永豐7C購01, ---,--- ,---,---,---,0.29,0,0,0,0.03,0.04,"5,000,000",0.04,0.33,0.01
737596,金山電永豐7C購01, ---,--- ,---,---,---,0.17,0,0,0,0.06,0.07,"5,000,000",0.06,0.49,0.01
737597,精華永豐7C購01,0.29,-0.01 ,0.29,0.29,0.29,0.29,"200,000","58,000",1,0.30,0.31,"5,000,000",0.29,0.72,0.01
737598,台半群益7C購02,0.44,-0.02 ,0.45,0.45,0.44,0.45,"93,000","41,750",2,0.38,0.39,"5,000,000",0.44,1.02,0.01
737599,同致台新81購01,0.22,-0.01 ,0.22,0.22,0.22,0.22,"220,000","48,400",1,0.23,0.24,"10,000,000",0.22,0.56,0.01
737600,位速台新7C購01, ---,--- ,---,---,---,0.24,0,0,0,0.12,0.13,"5,000,000",0.13,0.36,0.01
737601,精測台新7C購02,0.04,-0.03 ,0.04,0.04,0.04,0.04,"400,000","16,000",1,0.04,0.06,"5,000,000",0.04,0.28,0.01
737602,立敦康和7C購03, ---,--- ,---,---,---,0.38,0,0,0,0.03,0.10,"10,000,000",0.10,0.30,0.01
737603,台燿凱基81購01,0.83,0.00 ,0.78,0.85,0.77,0.80,"1,024,000","818,040",17,0.82,0.83,"5,000,000",0.83,1.26,0.40
737604,伍豐凱基7C購01, ---,--- ,---,---,---,0.33,0,0,0,0.12,0.13,"5,000,000",0.13,0.57,0.01
737605,譜瑞凱基83購01,0.66,+0.02,0.66,0.66,0.66,0.66,"40,000","26,400",1,0.63,0.64,"5,000,000",0.66,1.02,0.30
737606,伍豐國泰7C購02, ---,--- ,---,---,---,0.37,0,0,0,0.16,0.17,"5,000,000",0.17,0.69,0.01
737607,伍豐富邦7C購01,0.26,0.00 ,0.26,0.26,0.26,0.26,"12,000","3,120",1,0.24,0.25,"5,000,000",0.26,0.56,0.01
737608,伍豐富邦81購01, ---,--- ,---,---,---,0.27,0,0,0,0.14,0.15,"5,000,000",0.15,0.36,0.01
737609,欣銓元富7C購01,0.98,-0.05 ,0.98,1.00,0.98,0.99,"263,000","259,970",8,1.00,1.01,"10,000,000",0.98,1.73,0.23
737610,力麒元大7C購01, ---,--- ,---,---,---,0.69,0,0,0,0.68,0.70,"10,000,000",0.70,1.23,0.16
737611,台燿元大7C購01,0.93,+0.03,0.81,0.93,0.81,0.86,"464,000","398,390",10,0.91,0.93,"10,000,000",0.93,1.63,0.22
737612,合晶元大7C購08, ---,--- ,---,---,---,0.24,0,0,0,0.09,0.10,"10,000,000",0.09,0.51,0.01
737613,位速元大7C購02, ---,--- ,---,---,---,0.20,0,0,0,0.21,0.22,"10,000,000",0.22,0.51,0.01
737614,恒耀元大7C購01, ---,--- ,---,---,---,0.50,0,0,0,0.48,0.50,"10,000,000",0.48,1.01,0.01
737615,立敦永豐7C購04, ---,--- ,---,---,---,0.25,0,0,0,0.05,0.06,"10,000,000",0.06,0.30,0.01
737616,合晶永豐7C購09, ---,--- ,---,---,---,0.74,0,0,0,0.18,0.19,"10,000,000",0.18,0.53,0.01
737617,鼎翰永豐7C購01,0.62,-0.01 ,0.62,0.62,0.62,0.62,"20,000","12,400",3,0.60,0.61,"5,000,000",0.62,1.07,0.17
737618,晟德永豐7C購01,0.78,+0.02,0.73,0.78,0.73,0.77,"108,000","82,960",4,0.77,0.78,"5,000,000",0.78,1.39,0.17
737619,合晶中信7C購01,0.23,+0.02,0.23,0.24,0.23,0.23,"135,000","31,400",8,0.24,0.25,"10,000,000",0.23,0.57,0.01
737620,環球晶中信7C購03,0.15,-0.02 ,0.15,0.20,0.14,0.16,"2,283,000","357,580",45,0.14,0.15,"10,000,000",0.15,0.45,0.01
737621,合晶台新7C購01, ---,--- ,---,---,---,0.71,0,0,0,0.17,0.18,"10,000,000",0.17,0.44,0.01
737622,晶焱台新7C購01, ---,--- ,---,---,---,0.66,0,0,0,0.66,0.67,"10,000,000",0.66,1.05,0.25
737623,環球晶統一82購03,0.18,-0.02 ,0.19,0.19,0.18,0.18,"40,000","7,300",2,0.18,0.19,"11,000,000",0.18,0.48,0.01
737624,中美晶國泰7C購02, ---,--- ,---,---,---,0.19,0,0,0,0.08,0.11,"7,000,000",0.08,0.45,0.01
737625,旺矽國泰7C購01,0.69,-0.04 ,0.71,0.73,0.69,0.71,"87,000","61,770",4,0.68,0.69,"5,000,000",0.69,1.20,0.18
737626,金居國泰7C購01, ---,--- ,---,---,---,0.36,0,0,0,0.38,0.39,"5,000,000",0.39,1.08,0.01
737627,環球晶國泰7C購04, ---,--- ,---,---,---,0.05,0,0,0,0.06,0.09,"7,000,000",0.06,0.45,0.01
737628,世界宏遠7C購01,0.76,+0.10,0.76,0.76,0.76,0.76,"149,000","113,240",1,0.76,0.80,"7,000,000",0.76,1.45,0.07
737629,晟德宏遠7C購01,1.10,+0.01,1.08,1.10,1.08,1.10,"287,000","314,320",5,1.09,1.10,"7,000,000",1.10,1.66,0.54
737630,世界元富83購01,1.75,+0.02,1.72,1.75,1.65,1.71,"1,422,000","2,428,420",21,1.68,1.69,"5,000,000",1.75,2.78,0.72
737631,先豐元富7C購01,0.64,-0.01 ,0.62,0.64,0.62,0.64,"216,000","138,020",4,0.64,0.65,"10,000,000",0.64,1.37,0.01
737632,閎康元富7C購01,0.35,+0.02,0.32,0.35,0.32,0.34,"345,000","117,050",5,0.35,0.36,"10,000,000",0.35,0.95,0.01
737633,環球晶元富7C購03,0.11,-0.03 ,0.11,0.11,0.11,0.11,"45,000","4,950",1,0.10,0.11,"10,000,000",0.11,1.05,0.01
737634,譜瑞元富83購01,1.03,+0.03,1.01,1.03,1.01,1.02,"202,000","206,880",5,0.99,1.00,"5,000,000",1.03,1.70,0.35
737635,中美晶元大81購01,0.17,+0.02,0.17,0.17,0.17,0.17,"2,000",340,1,0.17,0.18,"10,000,000",0.17,0.39,0.01
737636,伍豐元大81購01, ---,--- ,---,---,---,0.29,0,0,0,0.15,0.16,"10,000,000",0.16,0.60,0.01
737637,合晶元大81購02,0.23,+0.02,0.22,0.23,0.22,0.23,"3,000",680,3,0.23,0.24,"10,000,000",0.23,0.52,0.01
737638,直得元大81購01,0.67,+0.02,0.62,0.71,0.62,0.68,"953,000","644,300",11,0.67,0.68,"10,000,000",0.67,1.08,0.25
737639,萬潤元大7C購02, ---,--- ,---,---,---,0.58,0,0,0,0.52,0.55,"10,000,000",0.55,1.15,0.01
737640,伍豐中信7C購01, ---,--- ,---,---,---,0.37,0,0,0,0.09,0.10,"5,000,000",0.10,0.48,0.01
737641,VHQ永豐7C購02,0.47,0.00 ,0.46,0.47,0.46,0.47,"18,000","8,450",2,0.47,0.48,"10,000,000",0.47,0.89,0.05
737642,三貝德永豐7C購02, ---,--- ,---,---,---,0.28,0,0,0,0.23,0.24,"10,000,000",0.24,0.70,0.01
737643,中美晶永豐7C購02, ---,--- ,---,---,---,0.51,0,0,0,0.05,0.06,"5,000,000",0.05,0.31,0.01
737644,友華永豐7C購01, ---,--- ,---,---,---,0.14,0,0,0,0.15,0.16,"5,000,000",0.15,0.55,0.01
737645,台半永豐7C購02, ---,--- ,---,---,---,0.29,0,0,0,0.11,0.12,"5,000,000",0.12,0.51,0.01
737646,凱美永豐7C購04, ---,--- ,---,---,---,0.28,0,0,0,0.08,0.09,"10,000,000",0.09,0.35,0.01
737647,凱美永豐7C購05, ---,--- ,---,---,---,0.17,0,0,0,0.09,0.10,"10,000,000",0.10,0.28,0.01
737648,聖暉永豐7C購01, ---,--- ,---,---,---,0.57,0,0,0,0.47,0.48,"5,000,000",0.48,0.97,0.01
737649,中美晶國票7C購01, ---,--- ,---,---,---,0.13,0,0,0,0.04,0.05,"5,000,000",0.05,0.58,0.01
737650,千如群益7C購01, ---,--- ,---,---,---,0.23,0,0,0,0.06,0.07,"10,000,000",0.06,0.46,0.01
737651,台燿台新7C購01,0.78,+0.04,0.67,0.78,0.67,0.73,"266,000","193,120",10,0.74,0.75,"5,000,000",0.78,1.21,0.35
737652,直得台新7C購01,0.42,+0.04,0.42,0.42,0.42,0.42,"149,000","62,580",1,0.43,0.44,"10,000,000",0.42,0.76,0.08
737653,台半富邦7C購02, ---,--- ,---,---,---,0.23,0,0,0,0.11,0.12,"10,000,000",0.12,0.45,0.01
737654,環球晶富邦7C購01, ---,--- ,---,---,---,0.05,0,0,0,0.06,0.10,"10,000,000",0.07,0.25,0.01
737655,三貝德元富7C購01, ---,--- ,---,---,---,0.48,0,0,0,0.43,0.44,"10,000,000",0.44,0.92,0.01
737656,大田元富7C購01, ---,--- ,---,---,---,0.06,0,0,0,0.05,0.06,"5,000,000",0.05,0.40,0.01
737657,立敦元富7C購01, ---,--- ,---,---,---,0.46,0,0,0,0.06,0.07,"10,000,000",0.07,0.30,0.01
737658,朋程元富7C購01, ---,--- ,---,---,---,0.52,0,0,0,0.51,0.52,"10,000,000",0.51,1.19,0.01
737659,胡連元富7C購01, ---,--- ,---,---,---,0.07,0,0,0,0.07,0.08,"10,000,000",0.08,0.79,0.01
737660,勝麗元富7C購01, ---,--- ,---,---,---,0.27,0,0,0,0.29,0.30,"10,000,000",0.30,0.90,0.01
737661,晶焱元富7C購01, ---,--- ,---,---,---,0.99,0,0,0,0.89,0.92,"10,000,000",0.90,1.58,0.19
737662,合晶日盛7C購01, ---,--- ,---,---,---,0.33,0,0,0,0.22,0.23,"10,000,000",0.22,0.89,0.01
737663,萬潤日盛7C購01, ---,--- ,---,---,---,0.62,0,0,0,0.66,0.70,"10,000,000",0.70,1.86,0.01
737664,三貝德元大7C購03,0.38,-0.02 ,0.38,0.38,0.38,0.38,"110,000","41,800",2,0.37,0.38,"10,000,000",0.38,0.90,0.01
737665,金山電元大7C購01, ---,--- ,---,---,---,0.39,0,0,0,0.04,0.06,"10,000,000",0.04,0.56,0.01
737666,凱美元大7C購04,0.10,-0.02 ,0.11,0.11,0.10,0.10,"110,000","11,500",3,0.10,0.11,"10,000,000",0.10,0.49,0.01
737667,智冠元大7C購01, ---,--- ,---,---,---,0.72,0,0,0,0.86,0.90,"10,000,000",0.86,1.42,0.30
737668,譜瑞元大7C購02, ---,--- ,---,---,---,0.41,0,0,0,0.41,0.42,"10,000,000",0.41,1.08,0.01
737669,立敦統一82購02, ---,--- ,---,---,---,0.10,0,0,0,0.10,0.12,"10,000,000",0.11,0.23,0.01
737670,新普統一82購01,1.19,+0.04,1.19,1.19,1.19,1.19,"10,000","11,900",1,1.14,1.18,"16,000,000",1.19,1.73,0.65
737671,晟德國泰7C購01,1.22,+0.01,1.19,1.22,1.19,1.21,"404,000","487,110",10,1.21,1.24,"6,000,000",1.22,1.86,0.58
737672,合晶兆豐81購01,0.17,+0.01,0.17,0.17,0.17,0.17,"710,000","120,700",3,0.18,0.19,"10,000,000",0.17,0.40,0.01
737673,昂寶兆豐7C購01, ---,--- ,---,---,---,0.15,0,0,0,0.04,0.05,"5,000,000",0.04,0.30,0.01
737674,凱美兆豐7C購01, ---,--- ,---,---,---,0.33,0,0,0,0.10,0.11,"10,000,000",0.11,0.34,0.01
737675,和勤永豐7C購01,0.43,-0.01 ,0.43,0.43,0.43,0.43,"139,000","59,770",3,0.43,0.44,"10,000,000",0.43,0.85,0.01
737676,高技永豐7C購01,0.58,-0.06 ,0.57,0.59,0.56,0.59,"730,000","429,280",15,0.58,0.59,"5,000,000",0.58,1.08,0.08
737677,立敦群益7C購02, ---,--- ,---,---,---,0.40,0,0,0,0.08,0.09,"5,000,000",0.09,0.38,0.01
737678,伍豐群益7C購02, ---,--- ,---,---,---,0.55,0,0,0,0.31,0.32,"5,000,000",0.32,1.14,0.01
737679,合晶群益7C購02, ---,--- ,---,---,---,0.07,0,0,0,0.12,0.13,"10,000,000",0.12,0.60,0.01
737680,金可群益7C購03,0.81,-0.09 ,0.82,0.82,0.81,0.82,"20,000","16,300",2,0.83,0.84,"10,000,000",0.81,1.62,0.01
737681,三貝德中信7C購01,0.60,-0.03 ,0.62,0.62,0.60,0.62,"553,000","341,760",7,0.59,0.60,"10,000,000",0.60,1.08,0.12
737682,環球晶台新7C購01, ---,--- ,---,---,---,0.36,0,0,0,0.08,0.09,"5,000,000",0.09,0.39,0.01
737683,直得兆豐7C購01, ---,--- ,---,---,---,0.44,0,0,0,0.46,0.47,"10,000,000",0.46,0.80,0.12
737684,神盾兆豐7C購01,0.30,0.00 ,0.25,0.30,0.25,0.26,"95,000","25,100",5,0.29,0.30,"10,000,000",0.30,0.64,0.01
737685,環宇國票7C購01, ---,--- ,---,---,---,0.33,0,0,0,0.25,0.26,"10,000,000",0.26,0.74,0.01
737686,光隆國泰7C購01, ---,--- ,---,---,---,0.61,0,0,0,0.68,0.69,"5,000,000",0.68,1.18,0.18
737687,均豪國泰7C購01,0.84,+0.06,0.82,0.85,0.81,0.84,"222,000","185,560",6,0.81,0.82,"5,000,000",0.84,1.40,0.28
737688,茂達國泰7C購01,0.74,-0.03 ,0.75,0.77,0.73,0.74,"576,000","428,940",10,0.74,0.75,"5,000,000",0.74,1.31,0.17
737689,環宇國泰7C購01, ---,--- ,---,---,---,0.37,0,0,0,0.28,0.29,"5,000,000",0.29,0.74,0.01
737690,金山電元富81購01, ---,--- ,---,---,---,0.48,0,0,0,0.08,0.09,"10,000,000",0.08,0.65,0.01
737691,智崴元富7C購01,0.51,-0.24 ,0.58,0.61,0.50,0.51,"83,000","42,370",9,0.53,0.54,"5,000,000",0.51,1.06,0.01
737692,智擎元富7C購01,0.33,-0.03 ,0.33,0.33,0.33,0.33,"50,000","16,500",1,0.32,0.33,"10,000,000",0.33,0.84,0.01
737693,環球晶元富7C購04, ---,--- ,---,---,---,0.05,0,0,0,0.05,0.06,"10,000,000",0.06,0.51,0.01
737694,世界元大7C購04,1.28,-0.03 ,1.25,1.33,1.25,1.27,"219,000","278,020",6,1.26,1.27,"10,000,000",1.28,3.00,0.01
