006201,元大富櫃50,12.68,+0.11,12.57,12.85,12.53,12.67,"39,000","494,110",21,12.67,12.68,"15,946,000",12.68,13.94,11.42
735007,同致玉山7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.02,"10,000,000",0.02,0.21,0.01
735037,網家群益79購03, ---,--- ,---,---,---,0.18,0,0,0,0.09,0.19,"10,000,000",0.19,1.13,0.01
735041,岳豐元大79購01, ---,--- ,---,---,---,0.18,0,0,0,0.08,0.09,"7,700,000",0.09,0.66,0.01
735042,新普元大79購01,1.88,-0.12 ,1.88,1.88,1.88,1.88,"10,000","18,800",1,1.72,1.79,"10,000,000",1.88,2.96,0.80
735047,力旺麥證79購01,0.01,0.00 ,0.01,0.01,0.01,0.01,"150,000","1,500",2,0.00,0.08,"10,000,000",0.01,0.26,0.01
735048,大宇資麥證79購01, ---,--- ,---,---,---,0.82,0,0,0,0.71,0.77,"20,000,000",0.74,1.05,0.43
735051,金可麥證79購01,0.10,+0.01,0.10,0.10,0.10,0.10,"10,000","1,000",1,0.09,0.10,"10,000,000",0.10,0.41,0.01
735052,信驊麥證79購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.08,"10,000,000",0.02,0.36,0.01
735053,胡連麥證79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.08,"8,000,000",0.01,0.32,0.01
735055,信昌電統一7B購01, ---,--- ,---,---,---,3.06,0,0,0,2.27,2.37,"10,000,000",2.37,2.85,1.89
735056,威剛統一79購01, ---,--- ,---,---,---,0.21,0,0,0,0.01,0.10,"10,000,000",0.10,0.50,0.01
735057,智擎統一79購01, ---,--- ,---,---,---,0.20,0,0,0,0.11,0.12,"15,000,000",0.11,0.48,0.01
735074,原相中信7A購01, ---,--- ,---,---,---,0.65,0,0,0,0.42,0.44,"10,000,000",0.42,0.60,0.24
735078,穩懋統一79購01,0.01,-0.03 ,0.01,0.01,0.01,0.01,"3,637,000","36,370",21,0.01,0.05,"15,000,000",0.01,0.23,0.01
735080,威剛國泰79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.10,"6,000,000",0.01,0.81,0.01
735081,環球晶國泰79購01, ---,--- ,---,---,---,0.07,0,0,0,0.00,0.10,"5,000,000",0.07,0.64,0.01
735082,金居台新79購01, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.09,"10,000,000",0.02,0.58,0.01
735088,神盾元大7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.03,0.04,"5,000,000",0.04,0.38,0.01
735089,神盾元大7B購01, ---,--- ,---,---,---,0.13,0,0,0,0.07,0.08,"5,000,000",0.08,0.49,0.01
735101,中美晶統一79購01, ---,--- ,---,---,---,0.08,0,0,0,0.01,0.05,"10,000,000",0.05,0.34,0.01
735102,聯亞統一79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.05,"10,000,000",0.01,0.31,0.01
735105,大中元大79購01,0.62,+0.20,0.62,0.62,0.62,0.62,"100,000","62,000",1,0.50,0.54,"5,800,000",0.62,1.15,0.07
735111,威剛元大79購01, ---,--- ,---,---,---,0.38,0,0,0,0.00,0.02,"5,000,000",0.01,0.74,0.01
735112,精材元大7A購01,0.12,+0.01,0.12,0.12,0.12,0.12,"50,000","6,000",1,0.13,0.14,"5,000,000",0.12,0.43,0.01
735123,群聯中信7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.02,"10,000,000",0.02,1.44,0.01
735124,美琪瑪台新79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.08,"10,000,000",0.01,0.37,0.01
735125,中美晶群益79購03, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"10,000,000",0.01,0.54,0.01
735127,原相群益79購01, ---,--- ,---,---,---,0.23,0,0,0,0.02,0.12,"10,000,000",0.12,0.92,0.01
735129,聯亞群益79購01, ---,--- ,---,---,---,0.11,0,0,0,0.00,0.03,"10,000,000",0.02,1.64,0.01
735131,宜鼎兆豐79購01, ---,--- ,---,---,---,0.82,0,0,0,0.17,0.22,"10,000,000",0.22,0.71,0.01
735133,譜瑞兆豐79購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.02,"5,000,000",0.02,0.47,0.01
735143,碩禾永豐79購01, ---,--- ,---,---,---,0.11,0,0,0,0.00,0.01,"10,000,000",0.01,0.41,0.01
735151,碩禾元富79購01, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.20,"5,000,000",0.04,0.42,0.01
735154,雙鴻台新79購01, ---,--- ,---,---,---,0.11,0,0,0,0.01,0.05,"10,000,000",0.01,0.32,0.01
735155,聖暉玉山7C購01, ---,--- ,---,---,---,0.61,0,0,0,0.55,0.56,"5,000,000",0.56,1.28,0.01
735162,昂寶元大79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"5,000,000",0.01,0.53,0.01
735163,應華元大7A購01, ---,--- ,---,---,---,0.09,0,0,0,0.03,0.05,"5,000,000",0.05,0.40,0.01
735165,大江統一79購01,3.79,-0.11 ,3.79,3.79,3.79,3.79,"3,000","11,370",1,3.76,3.84,"10,000,000",3.79,4.64,2.94
735166,同致統一7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.03,"10,000,000",0.02,0.20,0.01
735170,直得統一7A購01, ---,--- ,---,---,---,0.35,0,0,0,0.04,0.10,"10,000,000",0.09,0.48,0.01
735171,金居統一7A購01, ---,--- ,---,---,---,0.05,0,0,0,0.01,0.02,"10,000,000",0.02,0.47,0.01
735175,和勤國泰7B購01,0.18,-0.01 ,0.18,0.18,0.18,0.18,"90,000","16,200",4,0.18,0.19,"10,000,000",0.18,0.43,0.01
735176,中美晶台新7A購01, ---,--- ,---,---,---,0.41,0,0,0,0.01,0.02,"10,000,000",0.02,0.52,0.01
735177,直得群益7A購01, ---,--- ,---,---,---,0.93,0,0,0,0.22,0.32,"10,000,000",0.32,0.82,0.01
735178,雙鴻群益7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.00,"10,000,000",0.02,0.22,0.01
735180,中美晶兆豐7A購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.04,"10,000,000",0.04,0.44,0.01
735181,昂寶兆豐7A購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.02,"10,000,000",0.01,0.34,0.01
735183,金居兆豐7A購01, ---,--- ,---,---,---,0.30,0,0,0,0.03,0.04,"10,000,000",0.03,0.51,0.01
735197,合晶元大7A購01,0.28,-0.06 ,0.37,0.39,0.28,0.36,"85,000","30,900",6,0.28,0.29,"10,000,000",0.28,0.85,0.01
735198,和勤元大7A購01, ---,--- ,---,---,---,0.25,0,0,0,0.14,0.16,"5,000,000",0.16,0.68,0.01
735199,美琪瑪元大78購03,0.01,-0.01 ,0.01,0.01,0.01,0.01,"10,000",100,1,0.01,0.02,"5,000,000",0.01,0.34,0.01
735200,碩禾元大7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.01,"10,000,000",0.01,0.38,0.01
735202,聚和元大7A購01,0.14,-0.01 ,0.14,0.14,0.14,0.14,"4,000",560,4,0.13,0.14,"10,000,000",0.14,1.03,0.01
735213,聯亞兆豐7A購01,0.01,-0.01 ,0.01,0.01,0.01,0.01,"30,000",300,1,0.00,0.03,"10,000,000",0.01,0.56,0.01
735221,原相統一7A購01, ---,--- ,---,---,---,0.12,0,0,0,0.03,0.05,"10,000,000",0.05,0.39,0.01
735223,聯亞台新7A購01, ---,--- ,---,---,---,0.11,0,0,0,0.01,0.02,"10,000,000",0.01,0.45,0.01
735224,中美晶群益7A購02, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.00,"10,000,000",0.04,2.84,0.01
735226,群聯群益7A購01, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.00,"10,000,000",0.02,3.58,0.01
735227,穩懋群益7A購01,0.01,0.00 ,0.01,0.01,0.01,0.01,"300,000","3,000",1,0.00,0.01,"5,000,000",0.01,0.71,0.01
735229,世界麥證7A購01, ---,--- ,---,---,---,0.23,0,0,0,0.24,0.25,"5,000,000",0.24,0.90,0.01
735230,台燿麥證7A購01,0.56,+0.25,0.40,0.56,0.40,0.51,"1,189,000","607,120",6,0.52,0.55,"5,000,000",0.56,1.38,0.01
735232,東洋麥證7A購01, ---,--- ,---,---,---,0.31,0,0,0,0.01,0.08,"10,000,000",0.08,0.47,0.01
735233,欣銓麥證7A購01,0.47,0.00 ,0.47,0.47,0.47,0.47,"148,000","69,560",2,0.38,0.40,"5,000,000",0.47,1.40,0.01
735234,欣銓麥證7B購01,0.83,-0.03 ,0.88,0.88,0.83,0.86,"175,000","151,270",5,0.78,0.80,"5,000,000",0.83,1.58,0.08
735236,新普麥證7A購01,0.51,-0.01 ,0.58,0.58,0.51,0.57,"1,460,000","825,400",23,0.53,0.55,"5,000,000",0.51,1.26,0.01
735238,穩懋麥證7B購01, ---,--- ,---,---,---,0.05,0,0,0,0.03,0.06,"5,000,000",0.05,0.40,0.01
735240,譜瑞麥證7A購01, ---,--- ,---,---,---,0.15,0,0,0,0.08,0.09,"8,000,000",0.09,0.54,0.01
735244,凡甲永豐7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.02,"10,000,000",0.02,0.40,0.01
735246,中美晶兆豐7A購02, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.06,"10,000,000",0.04,0.37,0.01
735250,中美晶統一7A購01, ---,--- ,---,---,---,0.15,0,0,0,0.01,0.07,"10,000,000",0.07,0.33,0.01
735252,精華統一7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.03,"15,000,000",0.01,0.37,0.01
735255,穩懋群益7A購02, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"5,000,000",0.01,1.40,0.01
735256,中美晶玉山7A購01, ---,--- ,---,---,---,0.58,0,0,0,0.01,0.03,"10,000,000",0.03,0.56,0.01
735268,台半富邦7B購01, ---,--- ,---,---,---,0.38,0,0,0,0.16,0.17,"10,000,000",0.17,0.50,0.01
735269,信昌電富邦7B購01, ---,--- ,---,---,---,3.17,0,0,0,0.00,0.00,"10,000,000",3.61,4.25,2.97
735281,台半台新7A購01,0.03,-0.01 ,0.03,0.03,0.03,0.03,"2,000",60,1,0.03,0.04,"10,000,000",0.03,0.69,0.01
735282,昂寶台新7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.45,0.01
735283,勝麗台新7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.08,"10,000,000",0.01,0.37,0.01
735294,中美晶群益7A購03, ---,--- ,---,---,---,0.16,0,0,0,0.01,0.10,"10,000,000",0.05,1.38,0.01
735297,宇峻群益7A購01,0.02,-0.03 ,0.02,0.02,0.02,0.02,"89,000","1,780",1,0.01,0.11,"10,000,000",0.02,0.89,0.01
735298,威剛群益7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.00,"10,000,000",0.01,0.91,0.01
735300,譜瑞群益7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,2.12,0.01
735311,良維兆豐7A購02, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.03,"10,000,000",0.01,0.34,0.01
735313,萬潤台新7A購01, ---,--- ,---,---,---,0.27,0,0,0,0.01,0.02,"10,000,000",0.02,0.60,0.01
735329,環宇富邦7A購01, ---,--- ,---,---,---,0.29,0,0,0,0.01,0.10,"10,000,000",0.10,0.63,0.01
735346,凡甲元大7A購01, ---,--- ,---,---,---,0.23,0,0,0,0.01,0.03,"10,000,000",0.03,0.37,0.01
735357,原相統一7A購02, ---,--- ,---,---,---,0.19,0,0,0,0.08,0.10,"10,000,000",0.10,0.41,0.01
735358,萬潤國泰7B購01, ---,--- ,---,---,---,0.06,0,0,0,0.07,0.10,"6,500,000",0.07,0.71,0.01
735359,原相統一7A購03,0.12,+0.01,0.12,0.12,0.12,0.12,"5,000",600,1,0.11,0.12,"10,000,000",0.12,0.41,0.01
735368,精材兆豐7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.10,"10,000,000",0.03,0.48,0.01
735379,萬潤群益7A購01, ---,--- ,---,---,---,0.12,0,0,0,0.01,0.03,"5,137,000",0.03,0.85,0.01
735380,群聯群益7A購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"10,000,000",0.01,2.93,0.01
735395,同致群益7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.01,"10,000,000",0.01,0.41,0.01
735396,合晶群益7A購01,0.06,+0.01,0.06,0.06,0.06,0.06,"8,000",480,1,0.04,0.05,"10,000,000",0.06,1.57,0.01
735397,宜特群益7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.05,"10,000,000",0.05,0.34,0.01
735402,元太麥證7A購01, ---,--- ,---,---,---,0.05,0,0,0,0.01,0.08,"10,000,000",0.05,0.27,0.01
735404,智擎麥證7A購01,0.13,+0.02,0.13,0.13,0.13,0.13,"30,000","3,900",2,0.14,0.16,"5,000,000",0.13,0.38,0.01
735406,環球晶麥證7B購01, ---,--- ,---,---,---,0.09,0,0,0,0.06,0.20,"10,000,000",0.12,0.29,0.01
735407,譜瑞麥證7B購01, ---,--- ,---,---,---,0.18,0,0,0,0.13,0.14,"8,000,000",0.14,0.36,0.01
735422,勝麗元大7B購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.02,"10,000,000",0.02,0.32,0.01
735427,元太富邦7A購01, ---,--- ,---,---,---,0.06,0,0,0,0.01,0.10,"5,000,000",0.02,0.68,0.01
735428,穩懋富邦7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.05,"5,000,000",0.01,0.42,0.01
735429,鈊象富邦7A購01, ---,--- ,---,---,---,0.34,0,0,0,0.19,0.20,"10,000,000",0.19,0.96,0.01
735446,大中群益7A購02, ---,--- ,---,---,---,0.23,0,0,0,0.27,0.28,"10,000,000",0.27,0.63,0.01
735447,中美晶群益7A購05, ---,--- ,---,---,---,0.46,0,0,0,0.00,0.00,"10,000,000",0.05,0.84,0.01
735456,環宇統一7B購01, ---,--- ,---,---,---,0.10,0,0,0,0.01,0.10,"10,000,000",0.10,0.37,0.01
735457,環球晶統一7A購02, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.09,"10,000,000",0.04,0.46,0.01
735461,富喬元大7B購01, ---,--- ,---,---,---,0.17,0,0,0,0.19,0.20,"10,000,000",0.19,0.52,0.01
735482,直得群益7A購02, ---,--- ,---,---,---,0.25,0,0,0,0.05,0.06,"10,000,000",0.06,1.24,0.01
735484,原相群益7A購01, ---,--- ,---,---,---,0.09,0,0,0,0.06,0.07,"10,000,000",0.07,0.74,0.01
735487,萬潤兆豐7A購01, ---,--- ,---,---,---,0.08,0,0,0,0.01,0.02,"10,000,000",0.02,0.49,0.01
735495,原相富邦7A購01, ---,--- ,---,---,---,0.34,0,0,0,0.07,0.10,"10,000,000",0.10,0.67,0.01
735496,穩懋富邦7A購02, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.10,"5,000,000",0.01,0.56,0.01
735508,元太群益7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,1.16,0.01
735511,美琪瑪群益7A購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.00,"5,065,000",0.05,0.38,0.01
735518,合晶統一7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.08,0.10,"10,000,000",0.10,0.41,0.01
735520,新普統一7A購01, ---,--- ,---,---,---,1.35,0,0,0,0.94,0.98,"15,000,000",0.94,1.51,0.37
735521,精材統一7A購01, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.03,"10,000,000",0.03,0.27,0.01
735522,富喬富邦7A購01,0.02,-0.03 ,0.02,0.02,0.02,0.02,"3,000",60,1,0.02,0.10,"10,000,000",0.02,0.22,0.01
735524,美琪瑪元富7C購01, ---,--- ,---,---,---,0.28,0,0,0,0.12,0.13,"5,000,000",0.12,0.48,0.01
735529,光燿科台新7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.05,"10,000,000",0.02,0.46,0.01
735535,環球晶中信7A購01,0.01,0.00 ,0.01,0.01,0.01,0.01,"60,000",600,1,0.00,0.01,"5,000,000",0.01,0.46,0.01
735536,牧德兆豐7A購01, ---,--- ,---,---,---,2.97,0,0,0,1.60,1.67,"10,000,000",1.63,2.28,0.98
735542,欣銓富邦7A購01,0.09,+0.01,0.09,0.09,0.09,0.09,"5,000",450,1,0.07,0.10,"5,000,000",0.09,0.65,0.01
735548,昂寶群益7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.00,"10,000,000",0.02,0.42,0.01
735552,凡甲永豐79購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.02,"10,000,000",0.02,0.41,0.01
735553,大田永豐79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"5,000,000",0.01,0.26,0.01
735554,中美晶永豐79購02, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"10,000,000",0.01,0.80,0.01
735555,台星科永豐79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"5,000,000",0.01,0.57,0.01
735556,台燿永豐79購01, ---,--- ,---,---,---,0.51,0,0,0,0.00,0.01,"5,000,000",0.01,0.92,0.01
735557,伍豐永豐79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.01,"5,000,000",0.01,0.75,0.01
735558,金居永豐79購02, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.01,"10,000,000",0.01,0.84,0.01
735559,宜鼎群益79購01, ---,--- ,---,---,---,0.64,0,0,0,0.01,0.11,"5,656,000",0.11,0.84,0.01
735560,精測群益79購02, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.00,"10,000,000",0.01,1.01,0.01
735561,世界元富79購01, ---,--- ,---,---,---,0.26,0,0,0,0.08,0.09,"5,000,000",0.08,0.74,0.01
735562,神盾元富7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.01,0.04,"5,000,000",0.04,0.30,0.01
735563,雙鴻元富79購02, ---,--- ,---,---,---,0.16,0,0,0,0.00,0.01,"10,000,000",0.01,0.24,0.01
735564,大江中信79購01,4.81,+0.32,4.81,4.81,4.81,4.81,"1,000","4,810",1,4.32,4.42,"10,000,000",4.81,6.80,2.82
735565,精材兆豐7B購01,0.11,-0.03 ,0.11,0.11,0.11,0.11,"1,000",110,1,0.02,0.11,"10,000,000",0.11,0.38,0.01
735566,久元麥證79購01, ---,--- ,---,---,---,0.14,0,0,0,0.01,0.08,"10,000,000",0.08,0.33,0.01
735567,中美晶麥證79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.21,0.01
735568,金可麥證7A購01, ---,--- ,---,---,---,0.18,0,0,0,0.11,0.13,"10,000,000",0.12,0.43,0.01
735569,金居麥證79購01, ---,--- ,---,---,---,0.10,0,0,0,0.01,0.08,"10,000,000",0.02,0.24,0.01
735570,長華科麥證79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.08,"10,000,000",0.01,0.18,0.01
735571,精測麥證7A購01, ---,--- ,---,---,---,0.13,0,0,0,0.01,0.08,"10,000,000",0.08,0.23,0.01
735572,聯亞麥證79購01,0.01,0.00 ,0.01,0.01,0.01,0.01,"40,000",400,1,0.01,0.08,"10,000,000",0.01,0.25,0.01
735573,頎邦麥證7A購01,0.11,-0.04 ,0.11,0.11,0.11,0.11,"55,000","6,050",1,0.12,0.13,"10,000,000",0.11,0.51,0.01
735574,宇隆日盛79購01, ---,--- ,---,---,---,0.21,0,0,0,0.01,0.02,"10,000,000",0.02,0.82,0.01
735575,大田統一79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.10,"15,000,000",0.01,0.17,0.01
735576,大田統一7A購01, ---,--- ,---,---,---,0.08,0,0,0,0.01,0.10,"15,000,000",0.07,0.25,0.01
735577,明安統一79購01, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.10,"15,000,000",0.03,0.37,0.01
735578,欣銓統一79購01, ---,--- ,---,---,---,0.12,0,0,0,0.01,0.10,"15,000,000",0.05,0.50,0.01
735579,群聯統一7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.10,"10,000,000",0.02,0.71,0.01
735580,穩懋統一79購02, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.11,"15,000,000",0.01,0.21,0.01
735581,直得玉山81購01,0.46,0.00 ,0.48,0.49,0.45,0.47,"1,142,000","541,130",8,0.45,0.46,"10,000,000",0.46,0.71,0.21
735582,大田元大79購01, ---,--- ,---,---,---,0.12,0,0,0,0.00,0.02,"5,000,000",0.02,0.26,0.01
735583,台半元大79購03, ---,--- ,---,---,---,0.06,0,0,0,0.00,0.02,"10,000,000",0.02,0.68,0.01
735584,合晶元大79購04, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.02,"5,000,000",0.02,0.29,0.01
735585,智崴元大79購01, ---,--- ,---,---,---,0.44,0,0,0,0.00,0.02,"10,000,000",0.02,0.63,0.01
735586,大田康和79購01, ---,--- ,---,---,---,0.30,0,0,0,0.00,0.10,"5,000,000",0.10,0.36,0.01
735587,同致永豐79購01, ---,--- ,---,---,---,0.33,0,0,0,0.00,0.03,"10,000,000",0.02,0.36,0.01
735588,明安永豐79購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.02,"5,000,000",0.02,0.45,0.01
735589,波若威永豐79購01,0.01,0.00 ,0.01,0.01,0.01,0.01,"622,000","6,220",2,0.00,0.02,"5,000,000",0.01,0.49,0.01
735590,富喬永豐79購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.01,"5,955,000",0.01,0.57,0.01
735591,聖暉永豐79購01, ---,--- ,---,---,---,0.15,0,0,0,0.00,0.01,"10,000,000",0.01,0.69,0.01
735592,精材永豐79購03, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.01,"5,000,000",0.01,0.35,0.01
735593,同致中信79購01, ---,--- ,---,---,---,0.21,0,0,0,0.00,0.02,"10,000,000",0.02,0.26,0.01
735594,穩懋中信79購01, ---,--- ,---,---,---,0.12,0,0,0,0.00,0.00,"5,000,000",0.01,0.29,0.01
735595,威剛兆豐7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.02,"10,000,000",0.02,0.60,0.01
735596,同致日盛79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.29,0.01
735597,智崴日盛79購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.02,"5,000,000",0.02,0.46,0.01
735598,中光電統一79購02,0.50,-0.24 ,0.67,0.67,0.50,0.55,"33,000","18,270",18,0.54,0.59,"15,000,000",0.50,1.25,0.01
735599,恒耀統一79購01, ---,--- ,---,---,---,0.05,0,0,0,0.01,0.10,"15,000,000",0.05,0.32,0.01
735600,欣銓玉山7A購01,0.21,0.00 ,0.21,0.21,0.21,0.21,"53,000","11,130",1,0.17,0.18,"5,000,000",0.21,0.88,0.01
735601,大中元大7B購01,0.30,+0.05,0.32,0.32,0.30,0.32,"129,000","40,980",6,0.28,0.29,"10,000,000",0.30,0.57,0.02
735602,元太元大79購05, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.02,"10,000,000",0.02,0.68,0.01
735603,台半元大79購04, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.02,"10,000,000",0.02,0.68,0.01
735604,凱美元大79購02, ---,--- ,---,---,---,0.06,0,0,0,0.00,0.02,"5,000,000",0.02,0.42,0.01
735605,萬潤元大79購02, ---,--- ,---,---,---,0.13,0,0,0,0.00,0.02,"5,000,000",0.02,0.78,0.01
735606,譜瑞元大79購03, ---,--- ,---,---,---,0.14,0,0,0,0.00,0.02,"10,000,000",0.02,0.69,0.01
735607,大宇資群益79購01, ---,--- ,---,---,---,0.10,0,0,0,0.08,0.18,"5,000,000",0.10,1.15,0.01
735608,牧德群益79購01, ---,--- ,---,---,---,3.45,0,0,0,0.50,0.60,"5,000,000",0.60,1.79,0.01
735609,聯亞群益7B購01, ---,--- ,---,---,---,0.05,0,0,0,0.05,0.06,"10,000,000",0.06,1.40,0.01
735610,穩懋群益79購05, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.00,"5,000,000",0.01,0.56,0.01
735611,穩懋群益7A購03,0.05,0.00 ,0.05,0.05,0.05,0.05,"1,000",50,1,0.00,0.05,"5,000,000",0.05,0.46,0.01
735612,恒耀群益79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,0.53,0.01
735613,伍豐凱基79購01, ---,--- ,---,---,---,0.19,0,0,0,0.17,0.19,"5,000,000",0.19,1.06,0.01
735614,伍豐凱基79購02,0.01,-0.09 ,0.01,0.01,0.01,0.01,"30,000",300,1,0.00,0.10,"5,000,000",0.01,1.10,0.01
735615,合晶凱基79購04, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.10,"10,000,000",0.08,0.84,0.01
735616,欣銓凱基79購01, ---,--- ,---,---,---,0.23,0,0,0,0.01,0.10,"10,000,000",0.10,1.03,0.01
735617,直得凱基79購01, ---,--- ,---,---,---,0.61,0,0,0,0.09,0.15,"10,000,000",0.15,0.44,0.01
735618,凱美凱基79購01, ---,--- ,---,---,---,0.30,0,0,0,0.00,0.10,"5,000,000",0.10,0.63,0.01
735619,勝麗凱基79購01, ---,--- ,---,---,---,0.35,0,0,0,0.00,0.10,"10,000,000",0.10,0.28,0.01
735620,新普凱基79購01,1.57,-0.13 ,1.57,1.57,1.57,1.57,"10,000","15,700",1,1.43,1.49,"10,000,000",1.57,2.55,0.59
735621,碩禾富邦7B購01, ---,--- ,---,---,---,0.06,0,0,0,0.01,0.07,"10,000,000",0.06,0.34,0.01
735622,穩懋台新79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.06,"5,000,000",0.01,0.36,0.01
735623,中美晶群益79購05, ---,--- ,---,---,---,0.24,0,0,0,0.00,0.11,"10,000,000",0.11,0.70,0.01
735624,伍豐群益79購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.01,"5,000,000",0.01,1.54,0.01
735625,金居群益7A購01, ---,--- ,---,---,---,0.23,0,0,0,0.01,0.03,"10,000,000",0.03,0.36,0.01
735626,宣德群益79購01, ---,--- ,---,---,---,0.30,0,0,0,0.01,0.11,"5,000,000",0.11,0.87,0.01
735627,光燿科永豐79購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.01,"10,000,000",0.01,0.49,0.01
735628,先進光永豐79購01, ---,--- ,---,---,---,0.32,0,0,0,0.00,0.07,"5,000,000",0.07,0.45,0.01
735629,協益永豐79購01, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.01,"500,000",0.01,0.30,0.01
735630,信驊永豐79購02, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.01,"5,000,000",0.01,0.49,0.01
735631,宣德永豐79購01, ---,--- ,---,---,---,0.29,0,0,0,0.02,0.03,"20,000,000",0.03,0.34,0.01
735632,宣德永豐79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"20,000,000",0.01,0.44,0.01
735633,神盾永豐79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"5,000,000",0.01,0.24,0.01
735634,網家永豐79購02, ---,--- ,---,---,---,0.18,0,0,0,0.00,0.01,"5,000,000",0.01,0.49,0.01
735635,穩懋永豐79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"5,000,000",0.01,0.36,0.01
735636,頎邦永豐79購01, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.01,"5,000,000",0.01,1.29,0.01
735637,宣德永豐79購03, ---,--- ,---,---,---,0.12,0,0,0,0.00,0.01,"20,000,000",0.01,0.54,0.01
735638,宣德永豐79購04, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.01,"20,000,000",0.01,0.67,0.01
