006201,元大富櫃50,13.32,+0.07,13.35,13.42,13.32,13.35,"85,000","1,134,930",30,13.32,13.40,"15,946,000",13.32,14.65,11.99
735452,宜特凱基79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.10,"10,000,000",0.02,0.36,0.01
735453,恒耀凱基79購01, ---,--- ,---,---,---,0.10,0,0,0,0.07,0.11,"5,000,000",0.10,0.57,0.01
735454,群聯富邦79購02, ---,--- ,---,---,---,0.13,0,0,0,0.01,0.10,"10,000,000",0.10,1.45,0.01
735455,萬潤統一79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.10,"10,000,000",0.01,0.44,0.01
735456,環宇統一7B購01,0.10,0.00 ,0.10,0.10,0.10,0.10,"1,000",100,1,0.03,0.10,"10,000,000",0.10,0.38,0.01
735457,環球晶統一7A購02,0.44,+0.13,0.43,0.44,0.40,0.41,"563,000","232,750",17,0.41,0.42,"10,000,000",0.44,1.04,0.01
735458,大江元大79購01,6.35,+0.25,6.35,6.35,6.35,6.35,"10,000","63,500",1,7.55,7.70,"10,000,000",6.35,8.30,4.39
735459,元太元大79購04, ---,--- ,---,---,---,0.04,0,0,0,0.03,0.04,"10,000,000",0.04,0.47,0.01
735460,茂達元大79購01, ---,--- ,---,---,---,1.75,0,0,0,2.10,2.17,"10,000,000",2.10,3.29,0.91
735461,富喬元大7B購01,0.30,-0.01 ,0.30,0.30,0.30,0.30,"5,000","1,500",1,0.29,0.30,"10,000,000",0.30,0.64,0.01
735462,中光電國票79購01,2.20,+0.57,2.05,2.20,2.05,2.12,"30,000","63,700",3,2.26,2.27,"10,000,000",2.20,3.06,1.34
735463,世界國票79購01,1.06,-0.22 ,1.06,1.06,1.06,1.06,"8,000","8,480",1,1.09,1.10,"10,000,000",1.06,2.05,0.07
735464,台半國票79購01, ---,--- ,---,---,---,0.41,0,0,0,0.08,0.09,"10,000,000",0.09,0.61,0.01
735465,立敦國票79購01, ---,--- ,---,---,---,0.40,0,0,0,0.35,0.36,"10,000,000",0.36,0.85,0.01
735466,應華國票79購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.02,"10,000,000",0.02,0.40,0.01
735467,大江永豐79購01,2.10,+0.66,1.24,2.16,1.24,1.73,"234,000","404,660",19,2.03,2.12,"10,000,000",2.10,3.44,0.76
735468,台半永豐79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"10,000,000",0.01,0.63,0.01
735469,宇隆永豐79購01, ---,--- ,---,---,---,0.20,0,0,0,0.02,0.03,"5,000,000",0.03,0.47,0.01
735470,邦特永豐79購02, ---,--- ,---,---,---,0.15,0,0,0,0.06,0.07,"10,000,000",0.07,0.96,0.01
735471,直得永豐79購01, ---,--- ,---,---,---,0.20,0,0,0,0.07,0.08,"5,075,000",0.08,0.68,0.01
735472,金可永豐79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.83,0.01
735473,健亞永豐79購01, ---,--- ,---,---,---,0.12,0,0,0,0.00,0.02,"5,000,000",0.02,0.43,0.01
735474,晶焱永豐79購01, ---,--- ,---,---,---,0.17,0,0,0,0.13,0.14,"10,000,000",0.14,1.30,0.01
735475,譜瑞永豐79購02, ---,--- ,---,---,---,0.04,0,0,0,0.00,0.01,"5,000,000",0.01,0.54,0.01
735476,環球晶日盛79購01,0.05,+0.02,0.04,0.05,0.04,0.04,"218,000","8,800",2,0.04,0.05,"12,500,000",0.05,0.86,0.01
735477,合晶元富79購01, ---,--- ,---,---,---,2.75,0,0,0,0.21,0.31,"5,000,000",0.26,0.88,0.01
735478,精測元富79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.00,"10,000,000",0.02,0.50,0.01
735479,元太群益79購04, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,0.73,0.01
735480,台半群益79購03, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"10,000,000",0.01,1.54,0.01
735481,宇隆群益79購01, ---,--- ,---,---,---,0.39,0,0,0,0.25,0.35,"5,000,000",0.34,1.44,0.01
735482,直得群益7A購02,0.59,+0.06,0.58,0.60,0.58,0.59,"502,000","294,180",6,0.54,0.55,"10,000,000",0.59,2.00,0.01
735483,信驊群益79購02, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.11,"5,000,000",0.03,0.88,0.01
735484,原相群益7A購01, ---,--- ,---,---,---,0.34,0,0,0,0.31,0.00,"10,000,000",0.33,1.09,0.01
735485,碩禾群益79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.02,"10,000,000",0.02,0.25,0.01
735486,元太兆豐79購01, ---,--- ,---,---,---,0.17,0,0,0,0.01,0.02,"5,000,000",0.02,0.56,0.01
735487,萬潤兆豐7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.08,0.09,"10,000,000",0.08,0.57,0.01
735488,穩懋兆豐79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"5,000,000",0.01,0.52,0.01
735489,西柏康和79購01, ---,--- ,---,---,---,0.17,0,0,0,0.00,0.10,"5,000,000",0.10,0.49,0.01
735490,長華科康和79購01, ---,--- ,---,---,---,0.22,0,0,0,0.00,0.10,"5,000,000",0.10,0.55,0.01
735491,大江凱基79購03, ---,--- ,---,---,---,4.57,0,0,0,7.50,8.00,"10,000,000",7.50,9.45,5.55
735492,智擎凱基79購01, ---,--- ,---,---,---,0.16,0,0,0,0.03,0.04,"10,000,000",0.04,0.83,0.01
735493,應華凱基79購01, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.10,"5,000,000",0.02,0.55,0.01
735494,台半富邦79購01, ---,--- ,---,---,---,0.29,0,0,0,0.01,0.10,"10,000,000",0.10,0.55,0.01
735495,原相富邦7A購01, ---,--- ,---,---,---,0.34,0,0,0,0.32,0.34,"10,000,000",0.34,0.99,0.01
735496,穩懋富邦7A購02, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"5,000,000",0.01,0.68,0.01
735497,譜瑞富邦79購02, ---,--- ,---,---,---,0.04,0,0,0,0.01,0.10,"5,000,000",0.05,0.71,0.01
735498,力旺元大79購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.01,"10,000,000",0.01,0.61,0.01
735499,中光電元大79購02,2.16,+0.61,1.78,2.27,1.74,1.99,"22,000","43,680",17,1.99,2.06,"10,000,000",2.16,3.38,0.94
735500,宜鼎元大79購01,0.87,-0.05 ,1.00,1.03,0.87,0.95,"901,000","855,300",28,0.84,0.90,"10,000,000",0.87,2.46,0.01
735501,昂寶元大79購02, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.02,"10,000,000",0.02,0.46,0.01
735502,信驊元大79購01, ---,--- ,---,---,---,0.15,0,0,0,0.00,0.02,"10,000,000",0.02,0.73,0.01
735503,僑威元大79購01, ---,--- ,---,---,---,0.04,0,0,0,0.02,0.03,"10,000,000",0.03,1.10,0.01
735504,合晶永豐79購02, ---,--- ,---,---,---,0.23,0,0,0,0.12,0.13,"5,000,000",0.13,0.56,0.01
735505,新普永豐79購01,0.48,+0.07,0.49,0.49,0.45,0.47,"191,000","89,080",6,0.38,0.42,"5,000,000",0.48,1.53,0.01
735506,環球晶永豐79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"10,000,000",0.01,0.90,0.01
735507,大江群益79購01, ---,--- ,---,---,---,2.99,0,0,0,4.70,4.80,"10,000,000",4.70,6.30,3.08
735508,元太群益7A購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"5,000,000",0.01,1.27,0.01
735509,台半群益79購04, ---,--- ,---,---,---,0.30,0,0,0,0.25,0.35,"10,000,000",0.29,0.90,0.01
735510,宇隆群益79購02, ---,--- ,---,---,---,0.31,0,0,0,0.05,0.15,"5,000,000",0.09,1.19,0.01
735511,美琪瑪群益7A購01,0.05,-0.01 ,0.05,0.05,0.05,0.05,"3,000",150,1,0.04,0.05,"5,065,000",0.05,0.42,0.01
735512,原相群益79購02,0.03,-0.06 ,0.03,0.03,0.03,0.03,"5,000",150,1,0.03,0.13,"10,000,000",0.03,1.51,0.01
735513,大江凱基79購04,7.20,+1.20,7.20,7.20,7.20,7.20,"5,000","36,000",1,7.85,0.00,"10,000,000",7.20,9.75,4.63
735514,台半凱基79購02, ---,--- ,---,---,---,0.02,0,0,0,0.01,0.11,"10,000,000",0.02,0.78,0.01
735515,金山電日盛79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.62,0.01
735516,大江統一79購02, ---,--- ,---,---,---,1.46,0,0,0,2.26,2.34,"10,000,000",2.26,3.04,1.48
735517,台半統一79購01, ---,--- ,---,---,---,0.03,0,0,0,0.02,0.10,"10,000,000",0.03,0.45,0.01
735518,合晶統一7A購01,0.48,+0.03,0.45,0.52,0.45,0.47,"455,000","212,400",11,0.46,0.47,"10,000,000",0.48,0.87,0.09
735519,智擎統一79購02, ---,--- ,---,---,---,0.11,0,0,0,0.10,0.11,"16,000,000",0.11,0.57,0.01
735520,新普統一7A購01, ---,--- ,---,---,---,1.35,0,0,0,1.30,1.34,"15,000,000",1.34,1.95,0.73
735521,精材統一7A購01, ---,--- ,---,---,---,0.04,0,0,0,0.03,0.09,"10,000,000",0.04,0.31,0.01
735522,富喬富邦7A購01, ---,--- ,---,---,---,0.10,0,0,0,0.06,0.10,"10,000,000",0.10,0.31,0.01
735523,信昌電元富79購01, ---,--- ,---,---,---,10.20,0,0,0,7.50,7.55,"10,000,000",7.50,8.95,6.05
735524,美琪瑪元富7C購01, ---,--- ,---,---,---,0.28,0,0,0,0.27,0.28,"5,000,000",0.28,0.69,0.01
735525,精華元富79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.00,"5,000,000",0.01,0.53,0.01
735526,三貝德元大79購02, ---,--- ,---,---,---,0.03,0,0,0,0.00,0.02,"7,000,000",0.02,0.90,0.01
735527,群聯元大79購02, ---,--- ,---,---,---,0.03,0,0,0,0.01,0.02,"10,000,000",0.02,1.24,0.01
735528,璟德元大79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.02,"10,000,000",0.02,0.67,0.01
735529,光燿科台新7A購01,0.01,0.00 ,0.01,0.01,0.01,0.01,"10,000",100,1,0.01,0.02,"10,000,000",0.01,0.44,0.01
735530,元太元富79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.00,"10,000,000",0.02,0.56,0.01
735531,台半元富79購01, ---,--- ,---,---,---,0.05,0,0,0,0.04,0.05,"10,000,000",0.05,0.81,0.01
735532,光燿科元富79購01, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.00,"5,000,000",0.04,0.55,0.01
735533,明安中信79購01, ---,--- ,---,---,---,0.11,0,0,0,0.03,0.04,"5,000,000",0.04,0.51,0.01
735534,勝麗中信79購01, ---,--- ,---,---,---,0.17,0,0,0,0.00,0.01,"10,000,000",0.01,0.44,0.01
735535,環球晶中信7A購01,0.05,+0.01,0.04,0.06,0.04,0.05,"5,156,000","247,120",48,0.05,0.06,"5,000,000",0.05,0.69,0.01
735536,牧德兆豐7A購01, ---,--- ,---,---,---,2.97,0,0,0,3.19,3.26,"10,000,000",3.19,4.00,2.37
735537,帛漢永豐79購01, ---,--- ,---,---,---,0.23,0,0,0,0.00,0.05,"5,000,000",0.05,0.66,0.01
735538,穩懋永豐79購01, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"10,000,000",0.01,0.55,0.01
735539,中美晶凱基79購03, ---,--- ,---,---,---,0.09,0,0,0,0.04,0.10,"10,000,000",0.09,0.80,0.01
735540,昂寶凱基79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.10,"5,000,000",0.01,0.70,0.01
735541,中美晶富邦79購02, ---,--- ,---,---,---,0.61,0,0,0,0.02,0.10,"10,000,000",0.10,1.17,0.01
735542,欣銓富邦7A購01, ---,--- ,---,---,---,0.22,0,0,0,0.18,0.19,"5,000,000",0.18,0.76,0.01
735543,大江元大79購03,3.55,+0.59,3.10,3.55,3.10,3.28,"50,000","163,800",5,3.81,3.87,"10,000,000",3.55,4.67,2.43
735544,中美晶元大79購04, ---,--- ,---,---,---,0.41,0,0,0,0.15,0.16,"10,000,000",0.16,0.78,0.01
735545,合晶元大79購03, ---,--- ,---,---,---,0.18,0,0,0,0.16,0.17,"5,000,000",0.17,0.79,0.01
735546,直得元大79購01,0.19,-0.01 ,0.19,0.19,0.19,0.19,"14,000","2,660",1,0.18,0.19,"10,000,000",0.19,0.70,0.01
735547,凡甲群益79購01, ---,--- ,---,---,---,0.31,0,0,0,0.01,0.11,"10,000,000",0.02,0.69,0.01
735548,昂寶群益7A購01, ---,--- ,---,---,---,0.21,0,0,0,0.08,0.00,"10,000,000",0.21,0.73,0.01
735549,威剛群益79購02, ---,--- ,---,---,---,0.30,0,0,0,0.00,0.00,"10,000,000",0.02,0.86,0.01
735550,穩懋群益79購04, ---,--- ,---,---,---,0.06,0,0,0,0.00,0.01,"5,000,000",0.01,1.70,0.01
735551,台星科統一79購01,0.14,-0.01 ,0.16,0.16,0.14,0.15,"40,000","6,000",2,0.10,0.13,"17,000,000",0.14,0.65,0.01
735552,凡甲永豐79購01, ---,--- ,---,---,---,0.09,0,0,0,0.02,0.04,"10,000,000",0.03,0.45,0.01
735553,大田永豐79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.02,"5,000,000",0.01,0.32,0.01
735554,中美晶永豐79購02, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"10,000,000",0.01,1.08,0.01
735555,台星科永豐79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"5,000,000",0.01,0.62,0.01
735556,台燿永豐79購01, ---,--- ,---,---,---,0.71,0,0,0,0.60,0.61,"5,000,000",0.60,1.64,0.01
735557,伍豐永豐79購01, ---,--- ,---,---,---,0.03,0,0,0,0.03,0.04,"5,000,000",0.03,0.86,0.01
735558,金居永豐79購02, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.01,"10,000,000",0.01,0.91,0.01
735559,宜鼎群益79購01, ---,--- ,---,---,---,0.64,0,0,0,0.85,0.95,"5,656,000",0.85,1.74,0.01
735560,精測群益79購02, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.00,"10,000,000",0.01,1.21,0.01
735561,世界元富79購01, ---,--- ,---,---,---,1.10,0,0,0,0.93,0.94,"5,000,000",0.94,1.70,0.18
735562,神盾元富7A購01,0.27,-0.02 ,0.29,0.29,0.26,0.27,"101,000","27,370",6,0.27,0.28,"5,000,000",0.27,0.63,0.01
735563,雙鴻元富79購02, ---,--- ,---,---,---,0.16,0,0,0,0.00,0.00,"10,000,000",0.04,0.35,0.01
735564,大江中信79購01, ---,--- ,---,---,---,3.76,0,0,0,4.09,4.19,"10,000,000",4.09,6.05,2.13
735565,精材兆豐7B購01,0.17,0.00 ,0.17,0.17,0.17,0.17,"1,000",170,1,0.08,0.09,"10,000,000",0.17,0.47,0.01
735566,久元麥證79購01, ---,--- ,---,---,---,0.14,0,0,0,0.03,0.08,"10,000,000",0.08,0.35,0.01
735567,中美晶麥證79購01, ---,--- ,---,---,---,0.04,0,0,0,0.03,0.08,"10,000,000",0.04,0.30,0.01
735568,金可麥證7A購01,0.23,-0.01 ,0.22,0.23,0.22,0.22,"184,000","41,120",5,0.22,0.24,"10,000,000",0.23,0.55,0.01
735569,金居麥證79購01, ---,--- ,---,---,---,0.10,0,0,0,0.01,0.08,"10,000,000",0.05,0.29,0.01
735570,長華科麥證79購01, ---,--- ,---,---,---,0.35,0,0,0,0.02,0.08,"10,000,000",0.08,0.27,0.01
735571,精測麥證7A購01, ---,--- ,---,---,---,0.13,0,0,0,0.01,0.08,"10,000,000",0.08,0.26,0.01
735572,聯亞麥證79購01, ---,--- ,---,---,---,0.05,0,0,0,0.01,0.05,"10,000,000",0.05,0.27,0.01
735573,頎邦麥證7A購01,0.25,+0.02,0.28,0.30,0.25,0.29,"358,000","102,930",8,0.24,0.25,"10,000,000",0.25,0.67,0.01
735574,宇隆日盛79購01, ---,--- ,---,---,---,0.21,0,0,0,0.16,0.17,"10,000,000",0.16,1.04,0.01
735575,大田統一79購01, ---,--- ,---,---,---,0.12,0,0,0,0.01,0.10,"15,000,000",0.10,0.29,0.01
735576,大田統一7A購01, ---,--- ,---,---,---,0.08,0,0,0,0.01,0.10,"15,000,000",0.07,0.29,0.01
735577,明安統一79購01, ---,--- ,---,---,---,0.03,0,0,0,0.02,0.10,"15,000,000",0.03,0.40,0.01
735578,欣銓統一79購01,0.12,0.00 ,0.12,0.12,0.12,0.12,"50,000","6,000",1,0.12,0.13,"15,000,000",0.12,0.58,0.01
735579,群聯統一7A購01, ---,--- ,---,---,---,0.15,0,0,0,0.11,0.16,"10,000,000",0.16,0.92,0.01
735580,穩懋統一79購02, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"15,000,000",0.01,0.25,0.01
735581,直得玉山81購01,0.85,-0.03 ,0.88,0.90,0.85,0.87,"761,000","664,570",17,0.84,0.85,"10,000,000",0.85,1.15,0.55
735582,大田元大79購01, ---,--- ,---,---,---,0.12,0,0,0,0.00,0.02,"5,000,000",0.02,0.31,0.01
735583,台半元大79購03, ---,--- ,---,---,---,0.06,0,0,0,0.06,0.07,"10,000,000",0.07,0.83,0.01
735584,合晶元大79購04,0.40,+0.03,0.40,0.40,0.40,0.40,"100,000","40,000",1,0.37,0.38,"5,000,000",0.40,0.73,0.06
735585,智崴元大79購01, ---,--- ,---,---,---,0.44,0,0,0,0.11,0.13,"10,000,000",0.11,0.75,0.01
735586,大田康和79購01, ---,--- ,---,---,---,0.30,0,0,0,0.01,0.10,"5,000,000",0.10,0.42,0.01
735587,同致永豐79購01, ---,--- ,---,---,---,0.33,0,0,0,0.00,0.03,"10,000,000",0.02,0.41,0.01
735588,明安永豐79購01, ---,--- ,---,---,---,0.05,0,0,0,0.00,0.02,"5,000,000",0.02,0.49,0.01
735589,波若威永豐79購01,0.09,+0.01,0.10,0.11,0.09,0.10,"470,000","45,100",23,0.06,0.07,"5,000,000",0.09,0.62,0.01
735590,富喬永豐79購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.01,"5,955,000",0.01,0.59,0.01
735591,聖暉永豐79購01, ---,--- ,---,---,---,0.15,0,0,0,0.15,0.16,"10,000,000",0.15,0.88,0.01
735592,精材永豐79購03, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.01,"5,000,000",0.01,0.39,0.01
735593,同致中信79購01, ---,--- ,---,---,---,0.21,0,0,0,0.00,0.02,"10,000,000",0.02,0.29,0.01
735594,穩懋中信79購01, ---,--- ,---,---,---,0.12,0,0,0,0.00,0.02,"5,000,000",0.01,0.35,0.01
735595,威剛兆豐7A購01, ---,--- ,---,---,---,0.02,0,0,0,0.02,0.03,"10,000,000",0.02,0.64,0.01
735596,同致日盛79購01, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.02,"10,000,000",0.01,0.33,0.01
735597,智崴日盛79購01, ---,--- ,---,---,---,0.33,0,0,0,0.10,0.11,"5,000,000",0.10,0.57,0.01
735598,中光電統一79購02,1.22,+0.39,1.08,1.22,1.05,1.09,"12,000","13,070",3,1.23,1.28,"15,000,000",1.22,2.01,0.43
735599,恒耀統一79購01, ---,--- ,---,---,---,0.05,0,0,0,0.03,0.10,"15,000,000",0.05,0.34,0.01
735600,欣銓玉山7A購01, ---,--- ,---,---,---,0.32,0,0,0,0.35,0.36,"5,000,000",0.35,1.04,0.01
735601,大中元大7B購01,0.57,0.00 ,0.56,0.58,0.54,0.56,"624,000","347,020",15,0.58,0.59,"10,000,000",0.57,0.89,0.25
735602,元太元大79購05, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.02,"10,000,000",0.02,0.74,0.01
735603,台半元大79購04,0.04,-0.02 ,0.04,0.04,0.04,0.04,"20,000",800,1,0.04,0.05,"10,000,000",0.04,0.80,0.01
735604,凱美元大79購02, ---,--- ,---,---,---,0.21,0,0,0,0.17,0.18,"5,000,000",0.18,0.68,0.01
735605,萬潤元大79購02, ---,--- ,---,---,---,0.13,0,0,0,0.00,0.00,"5,000,000",0.02,0.82,0.01
735606,譜瑞元大79購03, ---,--- ,---,---,---,0.14,0,0,0,0.00,0.02,"10,000,000",0.02,0.68,0.01
735607,大宇資群益79購01,1.71,+0.48,1.71,1.71,1.71,1.71,"5,000","8,550",1,1.16,1.26,"5,000,000",1.71,2.91,0.51
735608,牧德群益79購01, ---,--- ,---,---,---,3.45,0,0,0,3.11,3.21,"5,000,000",3.11,4.59,1.61
735609,聯亞群益7B購01, ---,--- ,---,---,---,0.05,0,0,0,0.04,0.05,"10,000,000",0.05,1.29,0.01
735610,穩懋群益79購05, ---,--- ,---,---,---,0.02,0,0,0,0.00,0.01,"5,000,000",0.01,0.68,0.01
735611,穩懋群益7A購03,0.05,+0.01,0.05,0.06,0.04,0.05,"530,000","26,230",7,0.04,0.05,"5,000,000",0.05,0.56,0.01
735612,恒耀群益79購01, ---,--- ,---,---,---,0.21,0,0,0,0.03,0.13,"5,000,000",0.05,0.61,0.01
735613,伍豐凱基79購01,1.15,+0.08,1.08,1.15,1.07,1.08,"31,000","33,450",4,1.05,1.07,"5,000,000",1.15,2.13,0.17
735614,伍豐凱基79購02,0.44,0.00 ,0.44,0.44,0.44,0.44,"10,000","4,400",1,0.42,0.43,"5,000,000",0.44,1.66,0.01
735615,合晶凱基79購04,0.31,+0.01,0.32,0.38,0.31,0.34,"37,000","12,440",6,0.29,0.30,"10,000,000",0.31,1.26,0.01
735616,欣銓凱基79購01,0.20,+0.01,0.20,0.20,0.20,0.20,"50,000","10,000",1,0.19,0.20,"10,000,000",0.20,1.16,0.01
735617,直得凱基79購01, ---,--- ,---,---,---,0.61,0,0,0,0.62,0.68,"10,000,000",0.62,0.96,0.28
735618,凱美凱基79購01, ---,--- ,---,---,---,0.30,0,0,0,0.25,0.26,"5,000,000",0.26,0.92,0.01
735619,勝麗凱基79購01, ---,--- ,---,---,---,0.35,0,0,0,0.00,0.10,"10,000,000",0.10,0.30,0.01
735620,新普凱基79購01, ---,--- ,---,---,---,1.96,0,0,0,2.10,2.18,"10,000,000",2.18,3.23,1.13
735621,碩禾富邦7B購01, ---,--- ,---,---,---,0.03,0,0,0,0.04,0.06,"10,000,000",0.04,0.33,0.01
735622,穩懋台新79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"5,000,000",0.01,0.43,0.01
735623,中美晶群益79購05,0.24,+0.03,0.24,0.24,0.24,0.24,"10,000","2,400",1,0.18,0.28,"10,000,000",0.24,1.04,0.01
735624,伍豐群益79購01, ---,--- ,---,---,---,0.18,0,0,0,0.10,0.20,"5,000,000",0.17,1.89,0.01
735625,金居群益7A購01, ---,--- ,---,---,---,0.23,0,0,0,0.06,0.07,"10,000,000",0.07,0.43,0.01
735626,宣德群益79購01, ---,--- ,---,---,---,0.22,0,0,0,0.24,0.34,"5,000,000",0.25,1.09,0.01
735627,光燿科永豐79購01, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.01,"10,000,000",0.01,0.48,0.01
735628,先進光永豐79購01, ---,--- ,---,---,---,0.63,0,0,0,0.62,0.67,"5,000,000",0.64,1.11,0.17
735630,信驊永豐79購02, ---,--- ,---,---,---,0.09,0,0,0,0.00,0.03,"5,000,000",0.02,0.51,0.01
735631,宣德永豐79購01, ---,--- ,---,---,---,0.22,0,0,0,0.22,0.23,"20,000,000",0.23,0.57,0.01
735632,宣德永豐79購02, ---,--- ,---,---,---,0.16,0,0,0,0.12,0.13,"20,000,000",0.12,0.59,0.01
735633,神盾永豐79購01, ---,--- ,---,---,---,0.40,0,0,0,0.35,0.36,"5,000,000",0.36,0.67,0.05
735634,網家永豐79購02, ---,--- ,---,---,---,0.18,0,0,0,0.00,0.01,"5,000,000",0.01,0.49,0.01
735635,穩懋永豐79購02, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.03,"5,000,000",0.01,0.43,0.01
735636,頎邦永豐79購01, ---,--- ,---,---,---,0.08,0,0,0,0.00,0.01,"5,000,000",0.01,1.34,0.01
735637,宣德永豐79購03, ---,--- ,---,---,---,0.12,0,0,0,0.06,0.07,"20,000,000",0.06,0.64,0.01
735638,宣德永豐79購04, ---,--- ,---,---,---,0.05,0,0,0,0.01,0.02,"20,000,000",0.02,0.74,0.01
735639,大田元大79購02, ---,--- ,---,---,---,0.10,0,0,0,0.00,0.02,"5,000,000",0.02,0.27,0.01
735640,岳豐元大7A購01,0.58,+0.06,0.54,0.59,0.54,0.56,"385,000","214,770",8,0.57,0.61,"10,000,000",0.58,0.92,0.24
735641,宣德元大79購01, ---,--- ,---,---,---,0.21,0,0,0,0.20,0.21,"10,000,000",0.21,0.77,0.01
735642,群聯元大7A購01,0.22,-0.02 ,0.22,0.22,0.22,0.22,"400,000","88,000",2,0.21,0.22,"10,000,000",0.22,0.67,0.01
735643,宣德元大79購02,0.16,+0.01,0.17,0.17,0.16,0.16,"230,000","36,900",5,0.15,0.16,"10,000,000",0.16,1.00,0.01
735644,宣德元富79購01,0.29,+0.03,0.27,0.29,0.27,0.28,"30,000","8,400",3,0.26,0.27,"5,000,000",0.29,0.73,0.01
735645,宣德元富79購02, ---,--- ,---,---,---,0.23,0,0,0,0.18,0.19,"5,000,000",0.18,0.74,0.01
735646,環球晶元富79購01,0.11,+0.05,0.11,0.11,0.11,0.11,"2,000",220,1,0.00,0.00,"10,000,000",0.11,0.71,0.01
735647,穩懋麥證79購02, ---,--- ,---,---,---,0.01,0,0,0,0.01,0.08,"10,000,000",0.01,0.17,0.01
735648,穩懋麥證7A購02,0.01,0.00 ,0.01,0.01,0.01,0.01,"84,000",840,1,0.01,0.02,"10,000,000",0.01,0.17,0.01
735649,伍豐統一7A購01,0.47,+0.03,0.47,0.47,0.47,0.47,"8,000","3,760",2,0.42,0.44,"15,000,000",0.47,0.94,0.01
735650,台星科康和79購01, ---,--- ,---,---,---,0.26,0,0,0,0.02,0.11,"10,000,000",0.10,0.67,0.01
735651,台星科康和79購02, ---,--- ,---,---,---,0.56,0,0,0,0.04,0.14,"10,000,000",0.12,0.73,0.01
735652,台星科康和79購03, ---,--- ,---,---,---,0.53,0,0,0,0.02,0.12,"10,000,000",0.10,0.71,0.01
735653,宇隆凱基79購01,0.42,0.00 ,0.42,0.42,0.42,0.42,"10,000","4,200",1,0.42,0.44,"10,000,000",0.42,1.30,0.01
735654,宣德凱基79購01, ---,--- ,---,---,---,0.40,0,0,0,0.41,0.51,"10,000,000",0.41,0.97,0.01
735655,精材凱基79購02, ---,--- ,---,---,---,0.05,0,0,0,0.02,0.10,"10,000,000",0.05,0.28,0.01
735656,茂達日盛79購01,1.28,+0.15,1.19,1.28,1.10,1.21,"101,000","122,420",12,1.26,1.27,"10,000,000",1.28,2.16,0.40
735657,中美晶台新79購01, ---,--- ,---,---,---,0.27,0,0,0,0.02,0.03,"10,000,000",0.03,0.69,0.01
735658,大宇資永豐79購01,0.47,-0.01 ,0.59,0.71,0.47,0.56,"532,000","299,820",28,0.50,0.51,"5,000,000",0.47,0.99,0.01
735659,台星科永豐79購03, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.01,"5,000,000",0.01,0.63,0.01
735660,合晶永豐79購03, ---,--- ,---,---,---,0.05,0,0,0,0.06,0.07,"5,000,000",0.07,0.73,0.01
735661,科懋永豐79購01, ---,--- ,---,---,---,0.01,0,0,0,0.00,0.07,"5,000,000",0.01,0.33,0.01
735662,泰博永豐79購01, ---,--- ,---,---,---,1.62,0,0,0,1.56,1.64,"5,000,000",1.56,2.27,0.85
735663,智擎永豐79購01, ---,--- ,---,---,---,0.06,0,0,0,0.01,0.02,"5,000,000",0.02,0.57,0.01
