006201,元大富櫃50,13.22,0.00 ,13.22,13.24,13.22,13.22,"11,000","145,450",9,13.16,13.20,"15,946,000",13.22,14.54,11.90
736881,金可群益7B購03, ---,--- ,---,---,---,0.32,0,0,0,0.29,0.30,"10,000,000",0.30,0.90,0.01
736882,原相群益7B購02,0.58,-0.03 ,0.58,0.59,0.56,0.57,"494,000","283,720",7,0.59,0.60,"10,000,000",0.58,1.15,0.01
736883,環球晶群益7B購05, ---,--- ,---,---,---,0.48,0,0,0,0.06,0.16,"5,000,000",0.07,0.57,0.01
736884,頎邦群益7B購03,0.88,+0.01,0.78,0.89,0.78,0.84,"1,180,000","993,500",20,0.88,0.89,"5,000,000",0.88,1.57,0.19
736885,中美晶元富7B購01, ---,--- ,---,---,---,0.34,0,0,0,0.02,0.04,"10,000,000",0.04,0.47,0.01
736886,VHQ元大7B購02, ---,--- ,---,---,---,0.19,0,0,0,0.00,0.00,"10,000,000",0.13,0.68,0.01
736887,中美晶元大7B購03,0.02,0.00 ,0.02,0.02,0.02,0.02,"20,000",400,2,0.01,0.02,"10,000,000",0.02,0.49,0.01
736888,立敦元大7B購03, ---,--- ,---,---,---,0.38,0,0,0,0.32,0.33,"10,000,000",0.33,0.74,0.01
736889,環球晶元大7B購03, ---,--- ,---,---,---,0.10,0,0,0,0.05,0.06,"10,000,000",0.05,0.59,0.01
736890,晟德元大7B購02,1.39,-0.23 ,1.50,1.52,1.39,1.49,"300,000","448,090",21,1.38,1.39,"10,000,000",1.39,2.29,0.49
736891,環球晶中信81購01,0.04,0.00 ,0.04,0.04,0.04,0.04,"60,000","2,400",6,0.04,0.05,"5,000,000",0.04,0.32,0.01
736892,昂寶群益7B購02, ---,--- ,---,---,---,0.11,0,0,0,0.09,0.10,"10,000,000",0.09,0.77,0.01
736893,鈊象群益7B購01, ---,--- ,---,---,---,0.54,0,0,0,0.46,0.47,"10,000,000",0.47,1.53,0.01
736894,邦特永豐7B購01, ---,--- ,---,---,---,0.30,0,0,0,0.12,0.13,"5,000,000",0.13,0.42,0.01
736895,鈊象永豐7B購01, ---,--- ,---,---,---,0.16,0,0,0,0.14,0.15,"10,000,000",0.15,0.73,0.01
736896,鐿鈦永豐7B購01, ---,--- ,---,---,---,0.31,0,0,0,0.16,0.17,"5,000,000",0.17,0.48,0.01
736897,原相第一7B購01,0.36,-0.01 ,0.36,0.36,0.35,0.36,"286,000","102,940",5,0.35,0.36,"10,000,000",0.36,0.74,0.01
736898,精測第一7B購01, ---,--- ,---,---,---,0.11,0,0,0,0.04,0.10,"10,000,000",0.10,0.57,0.01
736899,中美晶凱基7B購03, ---,--- ,---,---,---,0.05,0,0,0,0.04,0.10,"10,000,000",0.07,0.33,0.01
736900,合晶凱基7B購02, ---,--- ,---,---,---,0.24,0,0,0,0.24,0.25,"10,000,000",0.25,0.91,0.01
736901,富喬凱基7B購01,0.48,-0.04 ,0.50,0.50,0.47,0.47,"636,000","301,920",8,0.46,0.47,"10,000,000",0.48,0.87,0.09
736902,宜鼎富邦7B購01,0.70,-0.06 ,0.70,0.70,0.70,0.70,"50,000","35,000",1,0.72,0.74,"10,000,000",0.70,1.19,0.21
736903,精測富邦7B購02, ---,--- ,---,---,---,0.06,0,0,0,0.06,0.10,"10,000,000",0.08,0.55,0.01
736904,環球晶富邦7B購02, ---,--- ,---,---,---,0.10,0,0,0,0.05,0.10,"10,000,000",0.10,0.38,0.01
736905,環球晶富邦7B購03, ---,--- ,---,---,---,0.16,0,0,0,0.03,0.10,"10,000,000",0.10,0.42,0.01
736906,中美晶台新7B購02, ---,--- ,---,---,---,0.09,0,0,0,0.06,0.07,"10,000,000",0.06,0.28,0.01
736907,環球晶玉山83購01,0.15,+0.02,0.13,0.15,0.13,0.14,"59,000","8,250",8,0.14,0.15,"5,000,000",0.15,0.40,0.01
736908,千如元大7B購01, ---,--- ,---,---,---,0.30,0,0,0,0.25,0.26,"10,000,000",0.26,0.69,0.01
736909,六角元大7B購02,0.39,-0.03 ,0.39,0.39,0.39,0.39,"3,000","1,170",1,0.39,0.41,"10,000,000",0.39,0.81,0.01
736910,光頡元大7B購01,1.05,-0.01 ,1.06,1.06,1.04,1.05,"35,000","36,800",4,1.05,1.06,"5,000,000",1.05,1.59,0.51
736911,牧德元大7B購03,0.97,-0.09 ,0.97,0.99,0.95,0.97,"242,000","233,990",8,0.99,1.00,"10,000,000",0.97,1.76,0.17
736912,金可元大7B購03,0.48,-0.09 ,0.49,0.49,0.48,0.49,"52,000","25,360",3,0.47,0.48,"10,000,000",0.48,0.90,0.06
736913,威剛元大7B購04,0.54,-0.06 ,0.52,0.54,0.52,0.53,"430,000","227,530",10,0.51,0.52,"10,000,000",0.54,1.10,0.01
736914,美琪瑪元大7B購03, ---,--- ,---,---,---,0.24,0,0,0,0.23,0.24,"10,000,000",0.24,0.68,0.01
736915,中美晶統一81購03, ---,--- ,---,---,---,0.16,0,0,0,0.09,0.10,"10,000,000",0.10,0.34,0.01
736916,環球晶統一82購01,0.10,0.00 ,0.10,0.10,0.09,0.10,"346,000","33,400",8,0.09,0.10,"15,000,000",0.10,0.35,0.01
736917,環球晶兆豐7B購03, ---,--- ,---,---,---,0.32,0,0,0,0.03,0.04,"5,000,000",0.03,0.46,0.01
736918,精測國泰7B購01, ---,--- ,---,---,---,0.07,0,0,0,0.07,0.08,"10,000,000",0.08,0.55,0.01
736919,中美晶國泰7C購01, ---,--- ,---,---,---,0.15,0,0,0,0.13,0.14,"10,000,000",0.14,0.48,0.01
736920,中美晶國泰81購01, ---,--- ,---,---,---,0.16,0,0,0,0.16,0.17,"10,000,000",0.17,0.51,0.01
736921,環球晶國泰7C購01, ---,--- ,---,---,---,0.11,0,0,0,0.10,0.12,"10,000,000",0.10,0.46,0.01
736922,環球晶國泰81購01,0.13,+0.03,0.12,0.13,0.12,0.13,"22,000","2,850",4,0.11,0.13,"10,000,000",0.13,0.49,0.01
736923,威剛永豐7B購02, ---,--- ,---,---,---,0.48,0,0,0,0.11,0.12,"10,000,000",0.12,1.35,0.01
736924,原相永豐7B購02, ---,--- ,---,---,---,0.35,0,0,0,0.33,0.34,"10,000,000",0.34,0.95,0.01
736925,閎康永豐7B購01, ---,--- ,---,---,---,0.26,0,0,0,0.19,0.20,"5,000,000",0.20,0.61,0.01
736926,中美晶第一7B購01, ---,--- ,---,---,---,0.61,0,0,0,0.05,0.10,"10,000,000",0.10,0.53,0.01
736927,中美晶麥證7B購01, ---,--- ,---,---,---,0.08,0,0,0,0.03,0.08,"10,000,000",0.08,0.30,0.01
736928,信驊麥證7B購01,0.23,0.00 ,0.23,0.23,0.23,0.23,"60,000","13,800",1,0.24,0.25,"5,000,000",0.23,0.60,0.01
736929,群聯麥證7B購01, ---,--- ,---,---,---,0.29,0,0,0,0.23,0.24,"10,000,000",0.24,0.82,0.01
736930,精測麥證7B購01,0.12,-0.02 ,0.12,0.12,0.12,0.12,"40,000","4,800",3,0.12,0.13,"10,000,000",0.12,0.35,0.01
736931,環球晶麥證7C購01,0.15,+0.02,0.15,0.15,0.15,0.15,"400,000","60,000",2,0.15,0.16,"5,000,000",0.15,0.43,0.01
736932,譜瑞麥證7C購02,0.47,-0.03 ,0.47,0.47,0.47,0.47,"50,000","23,500",1,0.47,0.48,"5,000,000",0.47,0.69,0.24
736933,頎邦麥證7C購01,0.74,+0.03,0.69,0.74,0.68,0.71,"1,279,000","911,300",10,0.72,0.73,"5,000,000",0.74,1.17,0.31
736934,牧德元富7B購01,0.90,-0.13 ,0.90,0.93,0.90,0.92,"591,000","542,930",16,0.66,1.70,"5,000,000",0.90,1.84,0.01
736935,環球晶中信82購01,0.06,0.00 ,0.06,0.06,0.06,0.06,"37,000","2,220",5,0.06,0.07,"5,000,000",0.06,0.34,0.01
736936,中美晶元大7C購01, ---,--- ,---,---,---,0.05,0,0,0,0.04,0.05,"10,000,000",0.05,0.48,0.01
736937,群聯元大7B購02,0.42,-0.11 ,0.46,0.46,0.42,0.43,"130,000","55,400",3,0.41,0.42,"10,000,000",0.42,1.08,0.01
736938,環球晶元大7B購04, ---,--- ,---,---,---,0.03,0,0,0,0.03,0.04,"10,000,000",0.03,0.57,0.01
736939,環球晶元大7B購06, ---,--- ,---,---,---,0.12,0,0,0,0.04,0.05,"10,000,000",0.05,0.41,0.01
736940,中美晶群益7B購06, ---,--- ,---,---,---,0.08,0,0,0,0.02,0.05,"10,000,000",0.05,0.74,0.01
736941,鈊象群益7B購02,0.33,-0.02 ,0.33,0.33,0.33,0.33,"20,000","6,600",1,0.32,0.33,"10,000,000",0.33,0.91,0.01
736942,環球晶永昌7C購01, ---,--- ,---,---,---,0.27,0,0,0,0.16,0.17,"5,000,000",0.16,0.80,0.01
736943,中美晶凱基7B購04, ---,--- ,---,---,---,0.36,0,0,0,0.06,0.10,"10,000,000",0.10,0.32,0.01
736944,原相凱基7B購03,0.62,-0.05 ,0.62,0.62,0.61,0.62,"111,000","68,810",4,0.62,0.63,"10,000,000",0.62,1.32,0.01
736945,環球晶凱基7B購03, ---,--- ,---,---,---,0.15,0,0,0,0.03,0.10,"10,000,000",0.10,0.82,0.01
736946,環球晶凱基7B購04, ---,--- ,---,---,---,0.04,0,0,0,0.02,0.10,"10,000,000",0.05,0.77,0.01
736947,聯合凱基7B購01, ---,--- ,---,---,---,0.17,0,0,0,0.11,0.12,"10,000,000",0.12,0.57,0.01
736948,光頡富邦81購01,0.76,-0.01 ,0.76,0.76,0.76,0.76,"16,000","12,160",2,0.76,0.77,"10,000,000",0.76,1.10,0.42
736949,太景宏遠7B購01, ---,--- ,---,---,---,0.18,0,0,0,0.16,0.17,"5,000,000",0.17,0.65,0.01
736950,皇田宏遠7B購01, ---,--- ,---,---,---,0.08,0,0,0,0.03,0.10,"5,000,000",0.08,0.72,0.01
736951,泰博宏遠7B購02,0.32,-0.07 ,0.32,0.32,0.32,0.32,"60,000","19,200",1,0.32,0.34,"6,000,000",0.32,0.83,0.01
736952,千如永豐7B購01, ---,--- ,---,---,---,0.31,0,0,0,0.18,0.19,"5,000,000",0.19,0.66,0.01
736953,宇峻永豐7B購01, ---,--- ,---,---,---,0.19,0,0,0,0.18,0.19,"5,000,000",0.19,0.61,0.01
736954,直得永豐7B購01, ---,--- ,---,---,---,0.29,0,0,0,0.14,0.15,"10,000,000",0.15,0.59,0.01
736955,中美晶中信7B購02,0.03,0.00 ,0.03,0.03,0.03,0.03,"998,000","29,940",2,0.02,0.03,"10,000,000",0.03,0.29,0.01
736956,聯亞中信7B購01,0.36,+0.07,0.34,0.36,0.34,0.36,"18,000","6,440",2,0.38,0.39,"10,000,000",0.36,0.74,0.01
736957,欣銓國票7B購01,0.88,+0.02,0.88,0.88,0.88,0.88,"7,000","6,160",2,0.87,0.88,"5,000,000",0.88,1.46,0.30
736958,VHQ凱基7B購01, ---,--- ,---,---,---,0.41,0,0,0,0.20,0.21,"10,000,000",0.21,0.64,0.01
736959,中美晶凱基7B購05, ---,--- ,---,---,---,0.09,0,0,0,0.03,0.10,"10,000,000",0.09,0.35,0.01
736960,江興鍛凱基7B購01, ---,--- ,---,---,---,0.22,0,0,0,0.16,0.17,"5,000,000",0.17,0.52,0.01
736961,昂寶凱基7B購03, ---,--- ,---,---,---,0.18,0,0,0,0.11,0.12,"10,000,000",0.12,0.74,0.01
736962,牧德凱基7B購01, ---,--- ,---,---,---,0.87,0,0,0,0.75,0.76,"10,000,000",0.76,1.23,0.29
736963,直得凱基7B購01, ---,--- ,---,---,---,0.31,0,0,0,0.18,0.19,"10,000,000",0.19,0.46,0.01
736964,神準凱基7B購01, ---,--- ,---,---,---,0.21,0,0,0,0.21,0.22,"5,000,000",0.21,0.46,0.01
736965,富喬凱基7B購02, ---,--- ,---,---,---,0.41,0,0,0,0.32,0.33,"10,000,000",0.33,0.82,0.01
736966,群聯凱基7B購01,0.36,-0.10 ,0.40,0.41,0.36,0.38,"91,000","34,660",4,0.36,0.37,"10,000,000",0.36,1.14,0.01
736967,晶焱富邦7C購01, ---,--- ,---,---,---,1.00,0,0,0,0.97,1.00,"10,000,000",1.00,1.55,0.45
736968,中美晶群益7B購07, ---,--- ,---,---,---,0.22,0,0,0,0.04,0.05,"10,000,000",0.05,0.74,0.01
736969,金可群益7B購04, ---,--- ,---,---,---,0.23,0,0,0,0.20,0.21,"10,000,000",0.21,0.89,0.01
736970,元太元富7B購01,0.91,-0.04 ,0.95,0.95,0.90,0.92,"117,000","107,460",9,0.93,0.94,"10,000,000",0.91,1.63,0.19
736971,昂寶元富7B購01,0.06,+0.05,0.06,0.06,0.06,0.06,"2,000",120,2,0.06,0.07,"10,000,000",0.06,0.48,0.01
736972,環球晶元富7B購03,0.04,+0.01,0.04,0.04,0.04,0.04,"58,000","2,320",3,0.03,0.04,"10,000,000",0.04,0.40,0.01
736973,牧德玉山83購01,0.85,-0.06 ,0.85,0.88,0.83,0.85,"99,000","83,900",9,0.87,0.88,"10,000,000",0.85,1.32,0.38
736974,台燿元大7B購02, ---,--- ,---,---,---,1.81,0,0,0,1.71,1.75,"10,000,000",1.75,2.63,0.87
736975,泰博元大7B購01,0.96,-0.08 ,0.96,0.96,0.96,0.96,"36,000","34,560",1,0.95,0.96,"10,000,000",0.96,1.63,0.29
736976,力麒麥證7B購01, ---,--- ,---,---,---,0.41,0,0,0,0.38,0.39,"5,000,000",0.39,0.65,0.12
736977,伍豐麥證7B購01,0.61,-0.04 ,0.60,0.61,0.60,0.60,"20,000","12,030",3,0.57,0.59,"5,000,000",0.61,0.93,0.29
736978,昇達科麥證7B購01,0.73,-0.04 ,0.73,0.73,0.73,0.73,"10,000","7,300",1,0.71,0.72,"5,000,000",0.73,1.24,0.22
736979,泰博麥證7B購01, ---,--- ,---,---,---,0.48,0,0,0,0.45,0.46,"5,000,000",0.46,0.70,0.22
736980,智冠麥證7B購01, ---,--- ,---,---,---,0.12,0,0,0,0.09,0.10,"5,000,000",0.10,0.38,0.01
736981,大宇資永豐7B購01,0.55,-0.03 ,0.53,0.56,0.52,0.54,"1,033,000","562,200",21,0.54,0.55,"10,000,000",0.55,0.95,0.15
736982,旺矽永豐7B購01,0.52,-0.01 ,0.51,0.54,0.51,0.52,"260,000","135,590",9,0.51,0.52,"5,000,000",0.52,1.06,0.01
736983,宜鼎台新7C購01,0.47,-0.01 ,0.47,0.47,0.47,0.47,"11,000","5,170",1,0.44,0.45,"10,000,000",0.47,0.84,0.10
736984,金可群益7B購05, ---,--- ,---,---,---,0.18,0,0,0,0.13,0.14,"10,000,000",0.14,0.62,0.01
736985,新普群益7B購01, ---,--- ,---,---,---,1.66,0,0,0,1.58,1.68,"5,000,000",1.66,2.52,0.80
736986,群聯群益7B購03,0.34,-0.06 ,0.34,0.34,0.34,0.34,"20,000","6,800",1,0.30,0.31,"10,000,000",0.34,1.71,0.01
736987,譜瑞群益7B購01, ---,--- ,---,---,---,0.38,0,0,0,0.33,0.34,"5,000,000",0.34,0.79,0.01
736988,元太統一81購01, ---,--- ,---,---,---,0.81,0,0,0,0.81,0.83,"15,000,000",0.82,1.21,0.43
736989,群聯統一81購02,0.40,-0.03 ,0.40,0.40,0.40,0.40,"25,000","10,000",1,0.36,0.37,"10,000,000",0.40,0.91,0.01
736990,大宇資國泰7B購01, ---,--- ,---,---,---,1.54,0,0,0,1.39,1.41,"10,000,000",1.41,1.98,0.84
736991,台半凱基7B購01,0.91,+0.05,0.88,0.91,0.88,0.90,"195,000","175,390",8,0.88,0.89,"10,000,000",0.91,1.66,0.16
736992,金居凱基7B購01, ---,--- ,---,---,---,0.17,0,0,0,0.15,0.16,"10,000,000",0.16,0.85,0.01
736993,凱美凱基7B購01, ---,--- ,---,---,---,0.97,0,0,0,0.81,0.83,"10,000,000",0.83,1.43,0.23
736994,富喬凱基7B購03,0.40,-0.06 ,0.41,0.41,0.39,0.40,"300,000","120,000",6,0.38,0.39,"10,000,000",0.40,0.81,0.01
736995,鈊象富邦7B購01, ---,--- ,---,---,---,0.30,0,0,0,0.23,0.24,"10,000,000",0.24,1.20,0.01
736996,中美晶元大7B購05, ---,--- ,---,---,---,0.10,0,0,0,0.10,0.11,"10,000,000",0.11,0.54,0.01
736997,光頡元大7B購02, ---,--- ,---,---,---,1.42,0,0,0,1.38,1.40,"5,000,000",1.40,1.84,0.96
736998,茂達元大7B購01,1.42,-0.05 ,1.40,1.51,1.35,1.43,"446,000","638,910",18,1.39,1.41,"10,000,000",1.42,2.27,0.57
736999,精測元大7B購01, ---,--- ,---,---,---,0.23,0,0,0,0.17,0.18,"10,000,000",0.18,0.65,0.01
737000,鈊象元大7B購01, ---,--- ,---,---,---,0.27,0,0,0,0.19,0.20,"5,000,000",0.20,1.01,0.01
737001,頎邦元大7B購03,1.18,0.00 ,1.11,1.19,1.03,1.13,"867,000","982,220",44,1.16,1.17,"10,000,000",1.18,2.26,0.10
737002,金可永豐7B購01, ---,--- ,---,---,---,0.30,0,0,0,0.07,0.08,"10,000,000",0.08,0.50,0.01
737003,神盾永豐7B購01,0.71,-0.01 ,0.71,0.75,0.70,0.72,"431,000","310,330",7,0.71,0.72,"10,000,000",0.71,1.34,0.08
737004,碩禾永豐7B購02, ---,--- ,---,---,---,0.31,0,0,0,0.16,0.17,"10,000,000",0.17,0.48,0.01
737005,濱川永豐7B購01, ---,--- ,---,---,---,0.05,0,0,0,0.04,0.05,"10,000,000",0.05,0.30,0.01
737006,鈊象中信7B購01, ---,--- ,---,---,---,0.41,0,0,0,0.39,0.40,"10,000,000",0.40,0.88,0.01
737007,立敦第一7B購01, ---,--- ,---,---,---,0.79,0,0,0,0.58,0.59,"10,000,000",0.59,1.42,0.01
737008,神盾國票7B購01,0.93,-0.01 ,0.94,0.97,0.92,0.95,"1,318,000","1,250,160",14,0.94,0.95,"10,000,000",0.93,1.41,0.45
737009,邦特台新7B購01, ---,--- ,---,---,---,0.16,0,0,0,0.13,0.14,"10,000,000",0.13,0.47,0.01
737010,神盾台新7B購01,0.90,+0.05,0.88,0.90,0.86,0.88,"113,000","99,120",14,0.86,0.87,"10,000,000",0.90,1.34,0.46
737011,金可群益7B購06, ---,--- ,---,---,---,0.28,0,0,0,0.27,0.28,"10,000,000",0.28,0.82,0.01
737012,群聯群益7B購04, ---,--- ,---,---,---,0.71,0,0,0,0.54,0.55,"10,000,000",0.55,2.24,0.01
737013,環球晶群益7B購08,0.12,+0.01,0.12,0.12,0.12,0.12,"20,000","2,400",1,0.11,0.21,"5,000,000",0.12,0.55,0.01
737014,牧德統一81購01,0.53,-0.05 ,0.53,0.55,0.51,0.53,"351,000","186,130",7,0.53,0.55,"10,000,000",0.53,0.90,0.15
737015,神盾統一81購01,0.59,0.00 ,0.59,0.62,0.59,0.60,"163,000","98,340",16,0.59,0.60,"10,000,000",0.59,0.82,0.36
737016,三貝德國泰7C購02,0.54,-0.04 ,0.54,0.55,0.54,0.54,"29,000","15,700",3,0.54,0.55,"5,850,000",0.54,1.09,0.01
737017,中光電元大7B購01, ---,--- ,---,---,---,3.35,0,0,0,2.83,2.87,"10,000,000",2.87,3.72,2.01
737018,中美晶元大7B購06, ---,--- ,---,---,---,0.49,0,0,0,0.05,0.06,"10,000,000",0.06,0.45,0.01
737019,中美晶元大7B購07, ---,--- ,---,---,---,0.16,0,0,0,0.06,0.07,"10,000,000",0.07,0.41,0.01
737020,金可元大7B購04, ---,--- ,---,---,---,0.19,0,0,0,0.13,0.14,"10,000,000",0.14,0.86,0.01
737021,原相元大7B購02,0.67,-0.02 ,0.67,0.68,0.63,0.65,"233,000","152,210",6,0.67,0.68,"10,000,000",0.67,1.47,0.01
737022,神盾元大7B購02,1.07,-0.01 ,1.09,1.15,1.06,1.10,"754,000","830,220",17,1.06,1.07,"10,000,000",1.07,2.26,0.01
737023,智冠元大7B購02, ---,--- ,---,---,---,0.22,0,0,0,0.19,0.21,"10,000,000",0.21,0.77,0.01
737024,環球晶元大7B購07,0.08,+0.01,0.08,0.08,0.08,0.08,"30,000","2,400",1,0.08,0.09,"10,000,000",0.08,0.44,0.01
737025,環球晶元大7B購08, ---,--- ,---,---,---,0.05,0,0,0,0.05,0.06,"10,000,000",0.05,0.77,0.01
737026,鐿鈦元大7B購01, ---,--- ,---,---,---,0.31,0,0,0,0.29,0.31,"10,000,000",0.31,0.78,0.01
737027,凱美兆豐7B購01, ---,--- ,---,---,---,1.04,0,0,0,0.64,0.65,"10,000,000",0.65,1.13,0.17
737028,牧德康和7B購02, ---,--- ,---,---,---,0.61,0,0,0,0.54,0.55,"10,000,000",0.55,0.92,0.17
737029,智冠康和7B購01, ---,--- ,---,---,---,0.15,0,0,0,0.12,0.16,"10,000,000",0.15,0.52,0.01
737030,千附凱基7B購01, ---,--- ,---,---,---,0.40,0,0,0,0.34,0.35,"5,000,000",0.35,0.83,0.01
737031,大江凱基7B購01, ---,--- ,---,---,---,1.70,0,0,0,2.00,2.10,"10,000,000",2.07,2.58,1.56
737032,大江凱基7B購02,2.35,+0.03,2.35,2.37,2.35,2.36,"23,000","54,210",4,2.28,2.36,"10,000,000",2.35,3.03,1.67
737033,大江凱基7B購03, ---,--- ,---,---,---,2.45,0,0,0,2.21,2.31,"10,000,000",2.31,3.10,1.52
737034,元太凱基7B購01,1.06,+0.01,1.05,1.06,1.02,1.04,"297,000","309,820",7,1.04,1.05,"10,000,000",1.06,1.60,0.52
737035,神盾凱基7B購01,1.17,+0.01,1.17,1.23,1.12,1.16,"179,000","207,760",20,1.14,1.16,"10,000,000",1.17,1.65,0.69
737036,晶焱凱基7B購01,1.14,-0.05 ,1.14,1.14,1.14,1.14,"50,000","57,000",2,1.14,1.16,"10,000,000",1.14,1.69,0.59
737037,宜鼎富邦7C購01, ---,--- ,---,---,---,0.47,0,0,0,0.43,0.44,"10,000,000",0.44,0.72,0.16
737038,神盾富邦7C購02,0.91,+0.02,0.91,0.91,0.88,0.90,"220,000","197,130",16,0.89,0.90,"10,000,000",0.91,1.31,0.51
737039,網家富邦7C購01,0.35,-0.01 ,0.37,0.37,0.35,0.36,"200,000","72,000",2,0.33,0.34,"10,000,000",0.35,0.77,0.01
737040,三貝德永豐7B購02, ---,--- ,---,---,---,0.27,0,0,0,0.18,0.19,"10,000,000",0.19,0.81,0.01
737041,光頡永豐7B購03,0.46,+0.01,0.46,0.46,0.46,0.46,"10,000","4,600",1,0.43,0.44,"10,000,000",0.46,0.95,0.01
737042,神盾永豐7B購02,0.86,+0.01,0.80,0.86,0.80,0.83,"505,000","416,780",10,0.81,0.82,"10,000,000",0.86,1.40,0.32
737043,譜瑞永豐7B購02, ---,--- ,---,---,---,0.44,0,0,0,0.27,0.28,"5,000,000",0.28,0.78,0.01
737044,群聯群益7B購05, ---,--- ,---,---,---,0.21,0,0,0,0.15,0.16,"10,000,000",0.16,1.55,0.01
737045,環球晶群益7B購09, ---,--- ,---,---,---,0.08,0,0,0,0.03,0.07,"5,000,000",0.05,0.44,0.01
737046,牧德國泰7C購01,0.79,-0.04 ,0.80,0.80,0.77,0.79,"184,000","144,480",14,0.78,0.79,"5,000,000",0.79,1.26,0.32
737047,良維兆豐7C購01,0.70,-0.02 ,0.68,0.70,0.65,0.68,"249,000","168,190",8,0.70,0.71,"10,000,000",0.70,1.18,0.22
737048,三貝德康和7B購01, ---,--- ,---,---,---,0.60,0,0,0,0.44,0.45,"10,000,000",0.45,0.93,0.01
737049,光頡凱基7B購01,0.90,-0.02 ,0.88,0.90,0.88,0.88,"54,000","47,580",3,0.90,0.91,"10,000,000",0.90,1.35,0.45
737050,同致凱基7B購01,0.21,-0.02 ,0.22,0.22,0.21,0.22,"86,000","18,620",4,0.20,0.40,"10,000,000",0.21,0.57,0.01
737051,邦特凱基7B購02, ---,--- ,---,---,---,0.26,0,0,0,0.18,0.19,"10,000,000",0.19,0.50,0.01
737052,神盾凱基7B購02,1.00,-0.01 ,1.03,1.07,0.97,1.02,"984,000","1,008,190",33,0.99,1.01,"10,000,000",1.00,1.55,0.45
737053,凱美凱基7B購02, ---,--- ,---,---,---,0.82,0,0,0,0.68,0.69,"10,000,000",0.69,1.17,0.21
737054,翔名凱基7B購01,0.51,+0.02,0.51,0.51,0.49,0.50,"42,000","20,820",3,0.51,0.52,"10,000,000",0.51,0.80,0.22
737055,環宇凱基7B購02, ---,--- ,---,---,---,0.28,0,0,0,0.09,0.10,"10,000,000",0.10,0.50,0.01
737056,晟德凱基7B購01, ---,--- ,---,---,---,1.16,0,0,0,0.96,1.06,"5,000,000",1.06,1.47,0.65
737057,晟德凱基7B購02, ---,--- ,---,---,---,1.06,0,0,0,0.93,0.94,"5,000,000",0.94,1.44,0.44
737058,VHQ元大7B購03, ---,--- ,---,---,---,0.20,0,0,0,0.00,0.00,"10,000,000",0.14,0.80,0.01
737059,三貝德元大7B購01,0.41,-0.03 ,0.41,0.41,0.41,0.41,"700,000","287,000",7,0.41,0.42,"10,000,000",0.41,0.82,0.01
737060,中美晶元大7B購08, ---,--- ,---,---,---,0.40,0,0,0,0.09,0.10,"10,000,000",0.10,0.40,0.01
737061,中美晶元大7B購09, ---,--- ,---,---,---,0.17,0,0,0,0.10,0.11,"10,000,000",0.11,0.37,0.01
737062,金可元大7B購05, ---,--- ,---,---,---,0.29,0,0,0,0.22,0.23,"10,000,000",0.23,0.65,0.01
737063,神盾元大7B購03,1.24,0.00 ,1.26,1.31,1.19,1.26,"1,630,000","2,052,370",66,1.23,1.24,"10,000,000",1.24,1.95,0.53
737064,新普元大7B購01,1.72,-0.01 ,1.72,1.72,1.72,1.72,"114,000","196,080",2,1.72,1.74,"10,000,000",1.72,2.93,0.51
737065,昂寶富邦7C購01, ---,--- ,---,---,---,0.17,0,0,0,0.18,0.19,"10,000,000",0.18,0.38,0.01
737066,金可富邦7C購01, ---,--- ,---,---,---,0.24,0,0,0,0.17,0.18,"10,000,000",0.18,0.52,0.01
737067,神盾中信7B購01, ---,--- ,---,---,---,1.08,0,0,0,1.00,1.02,"10,000,000",1.00,1.44,0.56
737068,環球晶中信7B購01, ---,--- ,---,---,---,0.04,0,0,0,0.04,0.05,"10,000,000",0.04,0.47,0.01
737069,金可台新7B購01, ---,--- ,---,---,---,0.46,0,0,0,0.18,0.19,"10,000,000",0.19,0.51,0.01
737070,中美晶群益7B購09, ---,--- ,---,---,---,0.55,0,0,0,0.18,0.19,"5,000,000",0.19,1.05,0.01
737071,伍豐群益7B購01,1.50,-0.21 ,1.55,1.55,1.50,1.54,"48,000","74,000",2,1.47,1.49,"5,000,000",1.50,2.71,0.29
737072,環球晶群益7B購10, ---,--- ,---,---,---,0.21,0,0,0,0.11,0.21,"5,000,000",0.11,0.83,0.01
737073,光頡永豐7B購04,0.34,-0.02 ,0.35,0.35,0.34,0.35,"122,000","42,580",3,0.34,0.35,"10,000,000",0.34,0.68,0.01
737074,杰力永豐7B購01,0.87,+0.01,0.87,0.87,0.87,0.87,"15,000","13,050",2,0.85,0.87,"5,000,000",0.87,1.43,0.31
737075,神盾永豐7B購03,0.81,-0.02 ,0.81,0.86,0.81,0.82,"588,000","482,740",9,0.80,0.81,"10,000,000",0.81,1.25,0.37
737076,宜特凱基7B購01,0.20,-0.01 ,0.20,0.20,0.20,0.20,"30,000","6,000",1,0.19,0.20,"10,000,000",0.20,0.47,0.01
737077,神盾凱基7B購03,0.85,0.00 ,0.86,0.90,0.84,0.87,"1,609,000","1,407,060",27,0.84,0.85,"10,000,000",0.85,1.48,0.22
737078,聯亞凱基7B購03, ---,--- ,---,---,---,0.30,0,0,0,0.44,0.45,"10,000,000",0.44,1.26,0.01
737079,神盾富邦7B購01, ---,--- ,---,---,---,0.88,0,0,0,0.78,0.80,"10,000,000",0.78,1.10,0.46
