盈餘發放年度,現金股利盈餘,現金股利公積,現金股利合計,股票股利盈餘,股票股利公積,股票股利合計,股利合計,股利總計現金(億),股利總計股票(千張),董監酬勞合計(百萬),董監酬勞合計佔淨利(%),員工紅利現金(億),員工紅利股票(千張),股價年度,股價統計(元)最高,股價統計(元)最低,股價統計(元)年均,年均殖利率(%)現金,年均殖利率(%)股票,年均殖利率(%)合計,盈餘年度,EPS(元),盈餘分配率(%)配息,盈餘分配率(%)配股,盈餘分配率(%)合計
2008,0,0,0,0,0,0,0,-,-,0,0,0,0,2008,22.4,10.45,16.6,0,0,0,2007,-0.76,0,0,0
2007,0,0,0,0,0,0,0,-,-,0,0,0,-,2007,30.7,11,19.1,0,0,0,2006,-0.1,0,0,0
2006,0.24,0,0.24,0,0,0,0.24,-,-,-,-,-,-,2006,22.5,6.42,11.9,2.02,0,2.02,2005,0.38,63.2,0,63.2
2005,0,0,0,0,0,0,0,-,-,0,0,0,-,2005,11.55,5.75,8.5,0,0,0,2004,0.03,0,0,0
2004,0,0,0,0,0,0,0,-,-,0,0,0,-,2004,15.4,7.15,9.82,0,0,0,2003,-0.11,0,0,0
2003,0,0,0,0,0,0,0,-,-,0,0,0,-,2003,9.8,4.5,6.88,0,0,0,2002,-0.34,0,0,0
2002,0,0,0,0,0,0,0,-,-,0,0,0,-,2002,12.45,5,7.7,0,0,0,2001,-0.17,0,0,0
2001,0.1,0,0.1,0,0.05,0.05,0.15,-,-,0,0,0,-,2001,12.6,4.6,7.26,1.38,0.69,2.07,2000,0.41,24.4,12.2,36.6
2000,0.1,0,0.1,0,0.1,0.1,0.2,-,-,0,0,0,-,2000,28.7,7.4,15.2,0.66,0.66,1.31,1999,0.07,143,143,286
1999,0.3,0,0.3,0,0.3,0.3,0.6,-,-,0,0,0,-,1999,25.7,10.1,17.4,1.73,1.73,3.45,1998,0.2,150,150,300
1998,0.5,0,0.5,0.3,0.7,1,1.5,-,-,0,0,0,-,1998,55,23.6,34.6,1.45,2.89,4.34,1997,1.57,31.8,63.7,95.5
1997,1.5,0,1.5,0.4,3.1,3.5,5,-,-,0,0,0,-,1997,88.5,33.7,56.2,2.67,6.23,8.9,1996,4.3,34.9,81.4,116
1996,1,0,1,0.5,0.5,1,2,-,-,0,0,0,-,1996,48.4,31,39.7,2.52,2.52,5.04,1995,1.38,72.5,72.5,145
1995,1.15,0,1.15,0,1.35,1.35,2.5,-,-,0,0,0,-,1995,62.5,26.5,42.2,2.73,3.2,5.93,1994,2.39,48.1,56.5,105
1994,0,0,0,1.2,1.8,3,3,-,-,0,0,0,-,1994,89,50.5,70.5,0,4.26,4.26,1993,2.37,0,126,126
1993,0.2,0,0.2,1,2.3,3.3,3.5,-,-,0,0,0,-,1993,123,68,88.9,0.23,3.71,3.94,1992,2.4,8.3,138,146
1992,1,0,1,0.4,1.6,2,3,-,-,0,0,0,-,1992,156,77,111,0.9,1.8,2.7,1991,3.2,31.2,62.5,93.7
1991,1.3,0,1.3,0,1.7,1.7,3,-,-,0,0,0,-,1991,165,75.5,110,1.18,1.54,2.72,1990,2.39,54.3,71,125
1990,0.5,0,0.5,2.25,0.24,2.49,2.99,-,-,-,-,-,-,-,-,-,-,-,-,-,1989,-,-,-,-
1989,2.2,0,2.2,6.54,1.1,7.64,9.84,-,-,-,-,-,-,-,-,-,-,-,-,-,1988,-,-,-,-
1988,2,0,2,5,0.5,5.5,7.5,-,-,-,-,-,-,-,-,-,-,-,-,-,1987,-,-,-,-
1987,0,0,0,2.7,0.25,2.95,2.95,-,-,-,-,-,-,-,-,-,-,-,-,-,1986,-,-,-,-
1986,0,0,0,1.3,0,1.3,1.3,-,-,-,-,-,-,-,-,-,-,-,-,-,1985,-,-,-,-
平均,0.71,0,0.71,0.65,0.47,1.13,1.84,,,,,,,平均,49.9,27,36.6,1.8,1,2.8,平均,1.33,46.9,34.9,81.7
累計,23.6,0,23.6,21.6,15.6,37.2,60.7,,,,,,,累計,,,,,,,累計,37.4,,,
